mRNA	logFC	FDR	Sub-0	Sub-1	Delta
GBP4	0.8226422213997872	7.432335613118134e-09	813.3049645390071	1624.4434389140272	669.0590027038439
GOLGB1	0.1930503844263643	0.0137612337120552	3465.1347517730496	4398.294117647059	668.9455959189416
UBE2Q1	-0.15183282311688007	0.058144659955447736	4405.68085106383	4493.095022624434	668.9269613690002
AKR1B1	0.9577470972242141	7.877424094272156e-07	697.9148936170212	1766.945701357466	668.4259634712483
PFDN6	-0.28201006367924825	0.0023063755615090947	2367.8936170212764	2285.4796380090497	667.7698297218557
MYADM	0.28147252616272894	0.02161422897078352	2371.851063829787	3190.6470588235293	667.6109106179263
TTC3	0.17617334016081826	0.05271547898827556	3787.751773049645	4693.93665158371	667.3008815582176
PHLDA1	-0.20674896233664897	0.21824157021137036	3225.028368794326	3020.1719457013573	666.7712687544825
PML	0.4810601262544199	4.011937977428722e-08	1386.0425531914893	2137.140271493213	666.7698056322964
CPT1A	-0.0896375299067775	0.5256443972434757	7431.617021276596	7858.904977375566	666.1517930003976
U2AF2	0.16330087270619265	0.029756416665333536	4076.2127659574467	5101.361990950226	665.6491020169744
DDR1	0.35963763044343156	0.1394722219305311	1848.5035460992908	2476.294117647059	664.7914351854295
THOP1	-0.25948512400898954	0.01530934681718105	2561.6028368794327	2317.3574660633485	664.697829789439
PKD1	0.46350531071071494	7.030595374001066e-07	1433.2836879432625	2180.665158371041	664.3346011167413
SAP18	-0.1517043770266805	0.014589651296234116	4378.141843971631	4494.8009049773755	664.1832809741585
DPYD	0.4484849105517108	0.0008178089326831714	1480.2056737588653	2256.1176470588234	663.8499091938795
TNFRSF14	0.3066590393450858	0.0008998261970376807	2163.9574468085107	3002.8868778280544	663.5971118219425
USMG5	-0.21236508802997126	0.017830492427007884	3122.8297872340427	3078.4343891402714	663.1800226685739
NAV2	0.4316754119122194	0.0031737254342669935	1532.1418439716313	2320.8054298642533	661.3879616044013
CCS	-0.27681530773914076	0.0005822784488666508	2389.241134751773	2228.5927601809954	661.3785199793259
QARS	-0.10344744310943735	0.17178504725971525	6393.262411347518	6787.058823529412	661.3666495815766
PPP1R3B	-0.16726622014181505	0.29749668624884396	3950.0	3825.425339366516	660.7015695601694
SHMT1	0.06458944431839153	0.7008140953909595	10222.106382978724	11776.83257918552	660.240171040079
FBLN2	0.951021841419679	7.202794645982737e-05	693.0921985815603	1301.8371040723982	659.1458189686493
GCLM	0.518558009096375	0.00015469701599090253	1270.5886524822695	2160.524886877828	658.8739220116515
PDK2	-0.20861926338697503	0.025434360149666782	3151.851063829787	2992.9547511312217	657.5368472416238
KDM5C	0.2619683082701111	0.004292455526760605	2509.872340425532	3344.4072398190046	657.507010995221
MCM5	0.288800549751071	0.01837767632901155	2274.354609929078	3249.5656108597286	656.8348616764004
APBB1IP	1.0318222576309	2.731683100202632e-10	635.8156028368794	1397.5701357466064	656.0486907561005
AMT	-0.3109886593764102	0.00323717012061399	2109.1347517730496	1954.4027149321266	655.9169888980983
CDIPT	0.14718181819185544	0.05854601012555635	4456.241134751773	5634.819004524887	655.877672514103
MST1	-0.06062655473238681	0.7005178851540697	10817.624113475178	11797.384615384615	655.8352803899902
ACP5	0.37849959905256847	0.05039847699209443	1732.5744680851064	2419.398190045249	655.7787414989299
LYPLAL1	-0.3907366502723638	7.20467490843109e-06	1677.531914893617	1455.4162895927602	655.473201150516
ZC3H7B	0.17485090384095764	0.07734685664555108	3748.7304964539007	4701.723981900453	655.4689155611264
PXDN	0.8074291539861449	9.189342338841152e-08	811.3120567375887	1497.502262443439	655.0770075903904
SPAG9	0.34135012377906276	0.00010755067974590672	1918.1985815602836	2712.89592760181	654.7773232484254
PAPSS2	0.2704598966604512	0.024699662690329676	2419.6666666666665	3323.5701357466064	654.4227966194051
MBNL1	0.2504707874654329	0.0028160933316089005	2610.326241134752	3429.769230769231	653.8104691587048
SLC12A2	1.0759876506885528	1.4439059935176124e-09	607.4609929078014	1423.8778280542986	653.6205266438009
HTT	0.24121054413235274	0.0015973419393970549	2709.1347517730496	3559.950226244344	653.4718676030436
PMPCB	-0.1972210463962838	0.001668266321989042	3312.9929078014184	3253.5882352941176	653.3919279800627
GLS	0.5758775686857821	0.000516104083158375	1133.8085106382978	1926.5158371040725	652.9348884616306
TCF7	-0.6029047729368087	0.0003118034894591787	1082.7021276595744	806.6470588235294	652.7662804347954
USO1	0.2353493556303453	0.00839324870992104	2773.1702127659573	3534.4796380090497	652.6638226277357
CXCR4	0.7265446728584003	8.821268819027659e-07	897.5390070921986	1600.524886877828	652.1021842854549
HEBP1	-0.22439691927626576	0.006104068530253749	2904.127659574468	2760.8009049773755	651.6772999935025
EPB41L2	0.6687556860977552	2.0126302356345497e-07	972.7375886524823	1713.9547511312217	650.5237934923667
ASCC3	0.49063155633015326	1.4704918465938842e-06	1324.900709219858	2035.1493212669684	650.0380969474628
CARHSP1	0.136380715939175	0.15232860324997466	4765.333333333333	6014.321266968326	649.8995716888153
FN3K	-0.1733136952467089	0.12700697033905226	3749.5602836879434	3743.9547511312217	649.8501483162555
GDI1	0.1825015976738384	0.020373292247390807	3556.631205673759	4610.846153846154	649.0908773720911
HGFAC	-0.20247526876041674	0.5689881398630233	3204.801418439716	2975.1493212669684	648.8930285223463
LPHN2	0.4383169076605417	0.0012108241413218439	1479.1702127659576	2192.714932126697	648.3453135631601
DHDPSL	-0.566064285848389	0.0014958739585809624	1145.1489361702127	856.9230769230769	648.2279147432338
PPP1CC	0.19236491983031004	0.015713299465278583	3368.68085106383	4309.538461538462	648.0160218487943
PSMB7	-0.11920374360522336	0.12501726063416338	5435.418439716312	5712.723981900453	647.9222260750464
DDX23	0.21132312703068373	0.0017313679546394351	3065.276595744681	3931.819004524887	647.763835426735
WDR72	0.8847320414227504	0.00024444079882108346	730.581560283688	1570.3755656108597	646.3689152556054
AKIRIN1	0.5055486550574461	2.1683674763466927e-09	1277.3120567375886	2018.0859728506787	645.7433923723481
SHKBP1	0.461365683230551	6.664284477184775e-07	1396.3900709219859	2149.0090497737556	644.2464591272795
RPL36AL	-0.10104477551235254	0.19206582123858287	6374.978723404255	6692.859728506787	644.1582940024067
MAPRE1	0.35180123719910233	0.0009283783519303029	1830.8794326241134	2640.425339366516	644.1056495595536
ISX	-1.2795195772027574	0.0003776666832834036	503.34751773049646	240.2443438914027	644.0430030725823
TSPAN13	0.41705614049575596	0.06553714606372225	1540.1418439716313	2392.651583710407	642.3256132628253
TMEM14C	-0.14820189731131453	0.05746520635856406	4332.602836879432	4461.190045248869	642.0999607219156
CALM3	0.07108777562061196	0.44581806240989635	9023.347517730497	10644.58371040724	641.4497036872315
C8orf4	0.49778036535767495	0.002613920311483407	1288.0851063829787	1977.0950226244345	641.1834748670988
MGC70857	-0.2486790091442858	0.014983145727082923	2576.8439716312055	2456.8552036199094	640.8070055846744
PLVAP	0.14929241544205307	0.21905975590756874	4290.822695035461	5095.194570135746	640.5872843754238
SH3BGRL2	-0.20365468549055668	0.09535822386659813	3140.4751773049647	3098.8054298642533	639.5724845249429
ARRDC3	0.29778615181689494	0.01819153398245933	2146.8439716312055	2987.542986425339	639.3004048633559
ANXA13	0.6664717258421209	0.02226710023442871	958.9858156028369	1748.6651583710407	639.1369315829365
CCT4	0.12331344233461224	0.1126867311166379	5182.41134751773	6336.918552036199	639.0609828563677
CAPG	0.609760938826107	0.0009842571360326564	1047.6950354609928	1780.0180995475114	638.8435084261465
TGOLN2	-0.051175974346814736	0.6352553016632443	12476.510638297872	13393.235294117647	638.4975883632931
HAL	0.1880592433686436	0.5217308324228985	3393.9929078014184	4319.466063348416	638.2717382396773
SERPINE2	0.6646077812198171	0.005421740928517597	959.8936170212766	1681.2036199095023	637.9527670155754
SFRS2	0.15580618315977177	0.033632639684205476	4094.0567375886526	5182.742081447964	637.8793539232353
TMEM120A	-0.171840535820122	0.0402024851448877	3705.099290780142	3744.9095022624433	636.6862473944135
LMNB2	0.6735259338493174	3.6970555083894283e-07	944.8510638297872	1718.4253393665158	636.3816951144784
ELF3	0.13295452866873855	0.45185719723129625	4782.290780141844	5980.334841628959	635.8272166306128
RPS15	-0.07287997167136595	0.5339680288454463	8720.2695035461	9298.610859728507	635.5329943851162
BAIAP2L1	0.22329104767158728	0.10369830935714511	2845.3900709219856	3757.3257918552035	635.3501299705022
RAD23B	-0.07234491250119669	0.35960736520540976	8763.886524822696	9417.642533936652	634.0226038087147
NGFRAP1	-0.17746438928538588	0.3687933035349011	3571.2695035460993	3553.628959276018	633.7731614203317
BAMBI	-0.3301958080760434	0.08871727040218433	1917.9574468085107	1703.5203619909503	633.3015090044012
FUNDC2	0.360865501472633	0.0001713984397466669	1754.1347517730496	2556.230769230769	633.0067168491541
SLC39A1	0.09366869168744865	0.3471091881838768	6755.219858156029	8238.371040723981	632.7526061745476
PLCXD1	0.6467653142933837	3.9562510268391795e-05	977.9219858156029	1813.2262443438915	632.4860205104383
GPC6	0.44250769721191596	0.004861498369671154	1428.6808510638298	2219.108597285068	632.2022734550156
MIDN	0.3107572585605579	0.002621686709257299	2032.8014184397164	2814.819004524887	631.7077959923398
TPD52	0.268343299612126	0.018326127352009607	2352.248226950355	3270.9321266968327	631.2100507266313
PSMD1	0.17952962868337782	0.003299746701978251	3515.0425531914893	4496.5158371040725	631.0542843807405
RHOQ	0.6605656847423025	1.5041164781375732e-08	954.1985815602837	1663.2443438914027	630.3108394085026
PLP2	0.44636093453977044	0.014754544883282683	1411.9787234042553	2162.701357466063	630.2521425289955
CST1	-0.5692550430390186	0.36649565743494755	1107.049645390071	1160.9276018099547	630.1935935328552
TPX2	0.5901637150263527	0.00030887605357439164	1067.1205673758866	1917.2217194570135	629.7758384235825
YME1L1	0.14819871088432907	0.07102162533082376	4248.758865248227	5238.212669683258	629.6605866881521
MRC1	0.8766709956794994	4.362535792959804e-05	717.9148936170212	1416.0407239819006	629.3751646003758
HLA-DMB	0.8724492454494763	4.217183345408993e-08	720.354609929078	1502.7194570135746	628.472835888676
SLC22A12	-0.5849785335363614	0.23215142931733104	1073.4964539007092	547.9457013574661	627.972381359321
CLDN5	-0.5130697500613487	0.002988034147372045	1222.8652482269504	944.9954751131222	627.4151672665106
STS	0.679761727428849	0.0002393221173803969	922.1843971631206	1521.3393665158371	626.8656588235347
NUP62	0.35718461246686645	0.00010630771541749851	1754.5815602836878	2522.809954751131	626.709534651439
CCNG1	-0.12808313283573153	0.1490493246305074	4887.553191489362	5010.457013574661	626.0131246672355
ATP5J2	-0.11591484630313813	0.2576627762421669	5397.368794326241	5790.52036199095	625.6351742356802
TMEM86B	-0.34289544454235904	0.046801125926669664	1823.1347517730496	1591.9592760180994	625.1446011698432
HNRNPD	0.151325000439887	0.04791185104604501	4131.09219858156	5111.3891402714935	625.1375287675684
MAN2B2	0.2568217931398298	0.0024984607350564576	2433.9432624113474	3226.4796380090497	625.0896730530895
UCP2	0.7223625861227068	6.159328598953969e-07	865.0354609929078	1579.420814479638	624.8692526906847
SEPT7	0.25145263707708226	0.0022340367498016912	2484.0425531914893	3292.981900452489	624.6190506116884
ECHDC1	0.3477468457870047	0.0002768584771516886	1795.8936170212767	2486.8371040723982	624.516340688164
MEGF8	0.4261812018099612	4.2160486252088686e-05	1465.3475177304965	2150.135746606335	624.5035661756265
LENG8	0.22819852350213096	0.04750219835587606	2734.808510638298	3584.212669683258	624.0792641887214
SKP1	0.08432205571453587	0.19033676926845966	7396.312056737589	8820.574660633483	623.6722373303204
LPGAT1	-0.07277104303470074	0.5666461862818781	8567.503546099291	9139.41628959276	623.4661692531427
RNF40	0.20242096859984168	0.0057551471576166606	3078.1347517730496	4010.846153846154	623.079017934734
CLPTM1L	0.12279407291566352	0.12613104759134589	5074.078014184397	6241.257918552036	623.066705653524
PDXK	0.17173010095833677	0.07029505893597864	3627.801418439716	4488.995475113122	623.0027038454498
ACP2	0.17930433136723734	0.008177593698546348	3473.971631205674	4416.714932126697	622.8981605220841
CTSL2	-1.4683409956298465	1.7011627900974107e-06	424.0070921985816	188.06787330316743	622.5869959129814
CSAD	-0.4724326708958383	0.00016885863917272663	1317.0567375886526	1038.5837104072398	622.2206322603664
MSC	1.7615913603163007	8.124222864265087e-10	353.01418439716315	1381.0678733031675	621.866737303148
SNRPB	0.10215450059362757	0.3548920694131575	6082.446808510638	7440.760180995475	621.3493161107082
GATAD2A	0.30918692114294777	5.618625151162491e-05	2009.6170212765958	2724.610859728507	621.3472994849724
SPR	-0.17451290246738088	0.019311988168592975	3559.1843971631206	3543.5113122171947	621.1235995655514
PHPT1	0.22914827521839473	0.044039165929852256	2709.4397163120566	3596.122171945701	620.8634378011245
ZNF358	-0.2287577021485861	0.01288748953049537	2712.659574468085	2550.68778280543	620.5417709666805
SLC44A1	0.26665669900602035	0.003440832820835006	2326.2198581560283	3111.5203619909503	620.3021085381394
PPAP2B	0.16215614674857892	0.20918367388990505	3821.900709219858	4700.031674208145	619.7446922627531
AK3	-0.1178678851420367	0.25313491394682675	5257.475177304965	5347.941176470588	619.6874803356906
CSDA	0.6193059058862778	0.00035538020333852617	997.4113475177305	1713.8280542986424	617.7027381157211
IL2RG	1.1589007404677563	2.869843381644981e-09	532.8368794326241	1312.076923076923	617.5050541229966
FOXRED2	-0.34853418550387316	0.0032954575543417907	1771.6382978723404	1607.1900452488687	617.4765111564044
SMC4	0.4430967641716613	0.0008025628472532642	1393.014184397163	2210.809954751131	617.2400775516088
NR2F6	-0.13640793478061264	0.1298993089738477	4521.4609929078015	4593.217194570136	616.7631562336514
TMEM184B	0.49133976587027794	1.4620545991029538e-06	1254.049645390071	1965.4615384615386	616.1644591556626
RPL22	-0.07183112551085684	0.4120766572947649	8575.63829787234	9308.904977375565	615.9977509101788
CD46	-0.06396098789543514	0.5630403068136777	9625.602836879432	10239.524886877827	615.6630665359115
SH2B3	0.4933299885634431	9.349216380769908e-07	1246.9645390070923	1896.9049773755655	615.1650017673879
PPP1R15A	0.4301747619082035	0.0007062915081635148	1429.595744680851	2136.366515837104	614.976009093066
CCT8	0.13232704144944155	0.09411877669519221	4644.45390070922	5621.678733031674	614.5868438291694
ELOVL1	0.29181858222213425	0.0003183820904085526	2105.2624113475176	2941.755656108597	614.3546920849842
AFF1	0.3659455577436271	0.0004966172551947116	1678.049645390071	2347.027149321267	614.0748134037651
HIPK1	0.4560890152372631	7.844927634618615e-06	1346.0921985815603	2050.714932126697	613.9378652696262
MAPRE2	0.5259553279793944	2.7540210289183135e-07	1165.787234042553	1873.3122171945702	613.1520070350421
TP53INP2	0.231929099723295	0.04175962711153408	2642.8156028368794	3604.9366515837105	612.9458435006346
SNRPN	0.16029823259341602	0.39548576783155176	3821.0070921985816	4700.89592760181	612.5006836063404
SEC31A	0.10360073207030024	0.21069403298341552	5901.992907801418	6967.235294117647	611.4507859219469
MT1F	-0.4141861187623309	0.2137795353263021	1476.1985815602836	1508.0633484162895	611.4209610189121
SBNO2	0.407983670742666	6.776259399966359e-06	1498.063829787234	2136.230769230769	611.1855802834122
SFRS9	0.19268457492002233	0.007689981412970772	3171.7021276595747	4067.1945701357467	611.1380762410156
GSPT1	0.18903419262674945	0.005527192578483768	3230.5602836879434	4142.9276018099545	610.6863549589931
TCTA	-0.24710011182191988	0.002293590646472746	2470.9432624113474	2374.2488687782807	610.5703564474635
FLII	0.17252427024504485	0.059628672929781655	3538.7801418439717	4359.7692307692305	610.5254615292876
ABCA2	0.2231871793989968	0.08468061683688922	2735.31914893617	3463.914027149321	610.4881656071283
TXNDC11	0.1971259636621716	0.0036210285572796192	3096.581560283688	3999.6425339366515	610.4166241294329
RNF181	-0.16214618286812024	0.05029218917773519	3763.4751773049647	3862.547511312217	610.2331343189221
TMEM37	-0.18297885199727973	0.1413024462994899	3333.9078014184397	3283.877828054299	610.0346221683209
CAV1	0.4728602406895324	0.00019244954218238666	1289.886524822695	1962.1674208144796	609.936052589844
TRIP12	0.21230116225746287	0.008436249783712782	2871.581560283688	3711.9638009049772	609.6401027653257
ME1	0.6999288715433898	0.0004654104355031221	870.4822695035461	1618.1764705882354	609.275672592146
RRM2	0.5997558709216542	0.00011683961549433631	1015.2482269503546	1802.5701357466064	608.9010845562751
TIAF1	-0.28349050892323074	0.002245590507771022	2147.7801418439717	1999.5656108597284	608.8752854665563
ATP6V0C	0.1133499353197014	0.14461268533054328	5371.54609929078	6474.203619909502	608.8644029214043
FXYD5	0.6555127754217279	7.796436610437511e-06	928.581560283688	1622.4343891402716	608.6970757869989
SH3GL3	-3.9732552375134187	7.649733577421812e-09	153.14893617021278	10.95475113122172	608.4998127579062
SLC3A2	-0.12408431221974896	0.2177846766637019	4903.836879432624	5013.723981900453	608.4892264222372
CYP2A7	0.2086137893467171	0.6640941168745765	2915.4893617021276	3772.0452488687783	608.2112835447223
HMGCR	-0.17300681809129373	0.1518711718830384	3513.5390070921985	3438.574660633484	607.8662038566648
SLC44A2	0.3971989914691368	0.007325832421355884	1529.7304964539007	2187.0452488687783	607.6074104110713
COX4I1	0.04386796616783138	0.6988641256201875	13840.397163120568	16212.06334841629	607.1500745011225
RAP1B	0.2701155593373943	2.9932704977256677e-05	2247.099290780142	3009.0407239819006	606.97648181574
SOX4	0.4286441108294157	0.04049915616559357	1415.7659574468084	2111.506787330317	606.8597399723436
SBF1	0.31385422292437803	0.002817407976969706	1933.0283687943263	2669.542986425339	606.6891165787213
C7orf11	-0.314326433500679	0.000445096173499352	1929.7446808510638	1785.0135746606336	606.569763098821
UBQLN4	-0.1907149112102918	0.031227822364441285	3178.900709219858	3115.5656108597286	606.2637665051989
PEX5	-0.2234099154467826	0.0035903513978852828	2709.31914893617	2596.701357466063	605.2887619821788
CLIP1	0.2652769329881549	0.008109247480536598	2281.6666666666665	3076.230769230769	605.27353543464
GPR107	0.2589266137699627	0.006358406938949172	2336.9858156028367	3133.6968325791854	605.1078236624769
CHCHD2	0.0772797136382455	0.2786082598230713	7827.432624113475	9459.497737556561	604.9017517141499
MGST3	-0.1565816794049061	0.0686217750170062	3863.078014184397	3900.10407239819	604.8872431331625
GHR	0.30641430647904117	0.10474692000975418	1973.936170212766	2685.049773755656	604.8422826296393
XDH	0.2664861683852949	0.20945966782443817	2267.54609929078	3021.8371040723982	604.2696716370214
APEH	-0.11814700426931915	0.06651251404524577	5108.49645390071	5284.79185520362	603.5535523488089
BNIP3L	0.4872675877676424	2.4098825317970998e-06	1238.2198581560283	1917.8280542986424	603.3444034096802
NOMO2	0.2584950783158322	0.05854601012555635	2331.3617021276596	3121.556561085973	602.6455257740212
KCTD12	0.911473356713363	3.0657318049325784e-10	660.468085106383	1318.0090497737556	601.999062533962
ARHGAP4	0.6262016582067169	3.755040966630267e-05	961.3191489361702	1625.4162895927602	601.9796451296996
ATP6V0A1	-0.1557821831771965	0.06267098729129472	3859.758865248227	3754.4615384615386	601.2816625659074
GNAI3	0.2599000859668742	0.0005772092204508334	2312.0354609929077	3126.814479638009	600.8982150705183
DNAJC8	0.24945371613316014	0.0003088781555144595	2408.801418439716	3236.280542986425	600.8844652566145
NAA20	-0.1877075479728894	0.019605757482436186	3197.6028368794327	3254.6425339366515	600.2141879017934
ITFG3	0.183473612223804	0.04194899244489392	3269.6170212765956	4171.570135746606	599.8884454820512
ATP1B3	0.5584707576188489	5.208840419673079e-05	1074.014184397163	1817.497737556561	599.8055152536738
PSMB9	0.4290768114857246	0.0029104910934706876	1395.1985815602836	2170.018099547511	598.6473587652921
LSP1	0.808558736140544	1.451983598439269e-07	740.1631205673759	1404.5113122171945	598.4653573037986
CRIP2	0.3028262597714761	0.014078262028502458	1975.6028368794325	2608.158371040724	598.2644178861161
CDK16	0.32180723418714074	0.0016994493633545281	1858.9787234042553	2647.683257918552	598.2328013914652
SQLE	-0.12635320436856795	0.46666688607514434	4734.595744680851	5002.203619909502	598.2313437302117
LAMA4	0.7028613213247465	9.088458049941197e-09	850.8297872340426	1484.8235294117646	598.0153484777721
NCAPD2	0.5729063817721286	1.590762045061028e-05	1042.5177304964539	1788.5656108597284	597.2650609120145
PARVB	-0.43358842578323104	0.004954233405378318	1377.1985815602836	1170.212669683258	597.1373649696221
MATR3	0.09236114102571727	0.23737941151576522	6461.36170212766	7662.678733031674	596.7787393883814
GABARAP	-0.05906481420936762	0.50787272728321	10099.985815602837	10907.085972850678	596.5537857158298
PJA2	0.16745311787890527	0.06325509017172001	3561.1631205673757	4478.579185520362	596.3278678143789
SNX9	0.27092536835365916	0.001019042897881865	2200.7375886524824	2934.6425339366515	596.2356418554174
PHLPP1	-0.359734447338876	0.0002719447084083149	1654.1347517730496	1439.9954751131222	595.0492507531069
SMARCA1	0.17389135394712193	0.12423172998644692	3421.113475177305	4309.158371040724	594.9020542053252
DHX15	0.2660059176928453	0.0022111856832287284	2236.4113475177305	2994.20814479638	594.8986528351467
LRRC41	0.28855509367505605	0.00013621423595961514	2061.113475177305	2815.285067873303	594.7447919047077
SULF1	1.3114647314897594	5.236313667126694e-08	453.07092198581563	1173.6877828054298	594.1865350479454
APOE	-0.001984420706270541	0.9913264625983355	299421.6666666667	333322.42081447964	594.1785552393692
HIST1H2BK	-0.13497041115777	0.34172045077254526	4399.943262411348	4438.963800904978	593.8621511985195
IVNS1ABP	0.20408832781438838	0.07342287993618776	2909.567375886525	3794.140271493213	593.8087404079789
EIF2AK1	-0.0743618041699261	0.2641147989179307	7984.581560283688	8769.79185520362	593.7478903646187
MMP7	1.6234191691530848	3.650513223654908e-05	365.3191489361702	1136.3393665158371	593.0661092416696
SPNS1	0.2675702467887172	0.0006240641863082081	2216.028368794326	3014.4796380090497	592.9432575290963
CHD3	0.5253778763210185	0.00139315832034412	1128.063829787234	1775.6968325791854	592.659779248172
SHROOM3	0.5609176831848935	5.678629227525781e-05	1056.3049645390072	1702.6696832579185	592.500133445921
XPO1	0.1467632891341908	0.07224472031411316	4035.3333333333335	5090.968325791855	592.2387927528379
GNB5	0.4487038139938311	0.00019478738041900205	1318.5248226950355	2100.1176470588234	591.6271167888023
KIAA1671	0.22612889805030306	0.031003141770706264	2615.468085106383	3453.68778280543	591.4329159708427
PALMD	-0.31566630677338575	0.019552380150563528	1872.4751773049645	1654.6018099547512	591.0773237446988
MYCL1	-0.5148698886711748	0.0013604297406234834	1147.7021276595744	911.552036199095	590.9172666957555
HNRNPUL2	0.19021696970723068	0.019221995002508006	3101.581560283688	3957.5339366515836	589.9734456969875
CREBBP	0.2602705231579229	0.0035392467273458444	2263.9645390070923	3024.9864253393666	589.2432349783616
ZNF207	0.1906920607566822	0.014049487617543403	3089.340425531915	3926.524886877828	589.1126921236064
FAM162A	-0.1650411177394484	0.0847079374492236	3567.3120567375886	3622.457013574661	588.7531691693822
MT1H	-0.5823017695701148	0.18852309313322113	1010.0070921985815	926.5701357466063	588.1289170656001
ERO1L	0.4783554973181393	4.177441885393699e-05	1229.3262411347519	1885.0723981900453	588.0549654442531
YIPF3	-0.08434117422811532	0.2789297979389338	6971.262411347518	7332.06334841629	587.9644576253723
SFRS3	0.10559241882963978	0.15187482440053976	5565.68085106383	6782.746606334842	587.6937034976379
PAICS	0.11802490236942471	0.13918509259827408	4975.964539007092	6069.47963800905	587.2877289100314
FAM107B	-0.12582277774286232	0.21938092276061433	4665.397163120568	4684.93665158371	587.0132303374996
PEPD	0.09407409171480492	0.4009086413230715	6234.815602836879	7473.013574660634	586.5346148461733
VPS35	0.2764755704144645	0.0024959912226625064	2120.9078014184397	2958.579185520362	586.379194193651
RGS3	0.3508425321732798	0.0010817291488015664	1671.0354609929077	2322.3212669683257	586.2703124860957
NDUFV2	-0.1042254554357842	0.1511758376507792	5614.468085106383	6027.638009049774	585.1704931998879
CHPF2	0.3523691515150832	8.816607915802831e-06	1658.2482269503546	2356.755656108597	584.3155207318875
NAP1L4	0.1733229995715884	0.013824420312420463	3370.9929078014184	4261.714932126697	584.2706023146927
TOM1	-0.12308563505532462	0.12198785126306166	4746.765957446809	4847.733031674208	584.2587023313365
USP24	0.35358230350942	1.2097383707613232e-05	1651.3333333333333	2354.280542986425	583.8822438618888
SLC16A13	-0.4256633009704381	0.0025291629677773693	1371.595744680851	1055.9411764705883	583.8379722778573
LGR4	0.17495321931993257	0.16534277059601757	3336.6170212765956	4207.93665158371	583.7518895100244
SDSL	0.27103062977507825	0.09384151304461696	2152.368794326241	2914.981900452489	583.357869834467
PARK7	-0.07173284819915048	0.41344940220922444	8125.510638297872	8838.809954751132	582.8660211576035
GSR	0.3676430528373717	0.007433925372788498	1583.787234042553	2161.8506787330316	582.2683737682611
ELN	0.4683572177927687	0.07449919428139085	1243.0780141843973	1745.5927601809956	582.2045602227641
POMGNT1	0.2428412292905191	0.000596130408981329	2397.127659574468	3225.8280542986427	582.1214276173688
EGFR	0.3981441936640442	0.009151217588129921	1461.531914893617	2204.737556561086	581.9004457695856
APOC1P1	-0.4652806142328843	0.06841127078450372	1250.3617021276596	927.3438914027149	581.7690607792322
DCTN1	0.13078574552187266	0.0873691308348019	4446.50354609929	5468.570135746606	581.5392812422461
RNPS1	0.220002163687494	0.006873069570986004	2640.851063829787	3455.393665158371	580.9929480189735
MMP11	0.5607618025522548	0.013848740943867831	1035.8652482269504	1602.2850678733032	580.8736637969836
SFRS11	0.2284150822145659	0.0369797525900475	2542.2836879432625	3399.660633484163	580.6959375943102
TSPAN9	-0.15993345551529137	0.09101097200650284	3629.3475177304963	3571.2262443438913	580.4540897764834
ABHD6	-0.36697756392235853	0.0007632249081306199	1581.6879432624114	1401.8597285067874	580.4439883038053
CD2BP2	0.3210775978720224	3.231063225948225e-05	1805.5886524822695	2562.8280542986427	579.7340672839889
IL8	1.5839144409735142	1.2430536135733989e-08	365.82978723404256	1162.0859728506787	579.4430829382682
TBC1D1	0.4092202004753325	5.484883703112945e-05	1413.290780141844	2074.1628959276018	578.3471363795844
NDUFA4	-0.060303405308968445	0.47044427528445487	9583.283687943262	10531.1221719457	577.9046404248684
UROD	0.1656843697459392	0.02332468084988074	3486.794326241135	4384.466063348416	577.7073203769792
POLR2B	0.31557833093754667	0.0005145709163622889	1830.4397163120568	2501.2217194570135	577.6471105555553
GLYATL1	-0.1693167084804541	0.44641779995865916	3410.3829787234044	3385.0407239819006	577.4348206152134
AP2A1	0.12560471659651906	0.09208535805627496	4597.0283687943265	5442.705882352941	577.4084454485698
SFRS1	0.12165799348331476	0.07957309237879165	4744.609929078014	5913.579185520362	577.2197238326435
TRIM24	-0.23059479086760104	0.02928348666750496	2502.978723404255	2403.610859728507	577.1738552694592
POFUT1	-0.13062716971100113	0.1312782986630644	4417.858156028369	4551.0	577.0923071066483
MCM4	0.46191031497390794	0.00202044937425392	1248.787234042553	1997.710407239819	576.827704611991
IMMT	0.1762110277730796	0.007923394946820712	3273.0070921985816	4169.126696832579	576.7399436248908
PRNP	0.3382298927224216	0.024046687224419955	1701.6241134751774	2398.1719457013573	575.540141354595
BTN3A2	0.43809771826556426	7.025872292138968e-05	1313.723404255319	2004.2488687782804	575.5392258363248
KIAA1161	-0.263869191821694	0.0569225374729827	2180.9645390070923	1958.3891402714933	575.4893502995749
YKT6	0.3200555935637945	0.00045201552727472773	1797.2482269503546	2545.402714932127	575.2193480580729
ITGA1	0.2579809586420283	0.015267867279741063	2229.2624113475176	2932.891402714932	575.1072539440722
COL27A1	-0.43178652946669566	0.016751127341224192	1331.9078014184397	1057.1674208144796	575.099847144085
CLMN	-0.2346941608260939	0.036753584750734224	2450.22695035461	2301.506787330317	575.0539579469544
KIF1C	-0.08186096952841503	0.37091308460844996	7021.418439716312	7307.909502262443	574.7801209398683
ST13	-0.05975449528603986	0.3918236033500794	9612.255319148937	10423.972850678732	574.3754651562967
ARF6	0.1631657058885606	0.022742078993784928	3518.68085106383	4344.022624434389	574.128044860391
