mRNA	logFC	FDR	Sub-0	Sub-1	Delta
DNAJA3	0.19254646918328702	0.005284253742312642	2907.4391534391534	3774.3699421965316	559.8171433599541
GOLT1B	0.4199696796295173	1.0762224961837699e-10	1332.6666666666667	2040.1907514450868	559.6795930529368
UFM1	0.2862843707221709	7.007738490103064e-05	1954.3333333333333	2723.4971098265896	559.4950885146959
SOX12	0.566292058196494	7.027414842472248e-06	987.7936507936508	1719.063583815029	559.3796995813653
EXT2	0.29305415280078745	2.497397153956203e-06	1906.7566137566137	2652.7976878612717	558.7829440417427
TJP2	0.22483847585932334	0.01553224864123815	2485.05291005291	3262.9710982658958	558.7355087260725
C1QTNF1	-0.35165717110148725	0.11069516497077063	1588.4074074074074	1408.4739884393064	558.5748554455364
STAT2	0.16051679025307428	0.029112796285569387	3479.8201058201057	4465.722543352601	558.5695540443567
CPSF1	0.16124554411950429	0.048857445929244556	3461.4603174603176	4348.260115606937	558.1450523369609
PHF10	0.4325342237708193	3.428496763304898e-07	1289.973544973545	1976.4624277456646	557.9577059600243
CCDC56	-0.13976314802612447	0.08662186944974691	3991.677248677249	4195.398843930636	557.8893781793915
ATP9A	0.29255178873292903	0.01721818431590522	1905.4074074074074	2690.872832369942	557.4303453020099
SNRPC	0.1751251184240124	0.024838583587602447	3182.3174603174602	4144.456647398844	557.3037221008976
CHKA	0.2855271081850053	0.010945221832903267	1951.7671957671957	2779.393063583815	557.2824432577645
SLC35E1	0.30173716413434454	1.2127925787661131e-05	1846.8783068783068	2523.265895953757	557.2718228187
SH2B3	0.41833666543746884	9.132634038080768e-06	1331.920634920635	1984.421965317919	557.1912370400547
TCF20	0.4502293081362702	8.082656122233173e-08	1236.8042328042327	1921.578034682081	556.8455140354602
STIM1	0.14775562565315772	0.04851031899821239	3765.322751322751	4724.21387283237	556.3476189077624
SLC25A13	-0.10884310044767453	0.23237975635005445	5111.222222222223	5460.878612716763	556.3212737437196
ITCH	0.2570350182456322	0.0006026478266925186	2164.232804232804	2941.9595375722542	556.2836183237745
FBRS	0.34711523139531725	2.307038111591639e-08	1602.3809523809523	2296.0	556.2108350691631
SMG7	0.1718760472008024	0.018370330053319065	3235.941798941799	4124.225433526011	556.1808853739701
MYO1B	-0.05654292700057729	0.5824554242220814	9835.185185185184	10730.722543352602	556.110157963085
HSF1	0.1502137493365109	0.09492010985601639	3697.6402116402114	4687.127167630058	555.4363998879259
VAPA	0.12629539188496092	0.04391560011302647	4396.78835978836	5528.1734104046245	555.2941089347055
TJP1	0.2309283917899899	0.012688363598221276	2403.4232804232806	3186.2890173410406	555.0186729387701
KIAA0182	0.371637928180334	3.558124788734003e-05	1492.6349206349207	2192.0520231213873	554.7197494343792
SLTM	0.2761165629827808	1.7946376711887793e-05	2006.5449735449736	2764.826589595376	554.0403015656129
PCSK1N	-1.6471257164019895	7.828902671607854e-05	336.0899470899471	132.23699421965318	553.5823948760358
ERLEC1	0.24585495323017575	0.00013250766410608788	2250.132275132275	3049.514450867052	553.2061652643545
UBE4A	0.23309239663645293	0.00021805060714968037	2373.031746031746	3183.728323699422	553.1356569769262
RPS6KA1	0.6761767873664172	9.557012631340285e-10	817.5026455026455	1447.5549132947976	552.7763124995258
AES	-0.05178716466765664	0.5649438246048596	10673.857142857143	11702.699421965317	552.7687974961859
PER1	-0.19719948080075134	0.06833690932904518	2802.5291005291006	2751.0404624277458	552.6572835533353
SRRM1	0.3517676445766657	5.419773284545031e-07	1570.4708994708994	2271.115606936416	552.4408491830759
AMOTL1	0.48515285088571647	0.003642171613855141	1138.3809523809523	1809.4335260115606	552.2887644416161
POLE	0.40967030909132746	9.12601783124123e-07	1348.111111111111	2054.2312138728325	552.2810955783418
ACBD3	0.30246557147877706	0.0002239573815677531	1825.5396825396826	2566.3526011560693	552.1629033365504
CHTF8	0.20259794002636689	0.0008566361551410099	2724.6613756613756	3517.341040462428	552.0107819784016
FBXW11	0.3576551655061468	5.808898495567032e-06	1542.978835978836	2221.3294797687863	551.8543509544924
PNP	0.4233050314369725	1.321238622867717e-05	1302.7671957671957	1907.4971098265896	551.4679087592893
EDEM1	0.18875593799460785	0.01860546211400941	2921.1111111111113	3734.1791907514453	551.377067764249
GBP5	1.8835569699456718	1.5678307521401543e-17	292.5767195767196	1289.728323699422	551.0849194025704
RUNX1	0.8522847619033792	1.8503284883096977e-12	646.3650793650794	1248.092485549133	550.8871077693256
C16orf57	0.4678445506537494	2.920787225987665e-12	1177.2380952380952	1859.4566473988439	550.7644276791425
RNF114	0.22738656147376865	0.00011135337604575518	2421.4867724867727	3279.901734104046	550.6135508499812
NEU4	-0.375589592043697	0.13936375335570128	1465.6349206349207	1260.907514450867	550.4772219262661
BBX	0.6619856801571006	5.2217736125401247e-11	831.3968253968254	1468.549132947977	550.3727929407717
CSDA	0.5057344252144521	0.0015199410149455436	1087.126984126984	1814.5895953757226	549.7975404525811
RBM4	0.2050862103130981	0.0028721249227867483	2680.095238095238	3528.578034682081	549.6505756591328
DDX49	0.281363988208377	7.331253136376757e-05	1953.1587301587301	2735.456647398844	549.5485299214695
DNAJC13	0.46095163854437166	9.738963672746386e-09	1192.164021164021	1875.3410404624278	549.5299589692024
BNIP3	-0.0962173461825152	0.25333750666572113	5709.5291005291	6211.023121387283	549.3557380047531
VTA1	0.5234658313523237	2.4889231990874826e-13	1049.1587301587301	1717.3179190751446	549.1987469030879
YTHDF1	0.27801350991702745	7.68890826426314e-07	1975.063492063492	2739.849710982659	549.0943337375525
TEAD2	0.7278361159289551	7.118308245014131e-07	754.3386243386243	1412.0346820809248	549.0348944338155
PITRM1	0.20746722877290583	0.011734557864691799	2645.4761904761904	3484.1965317919075	548.8496140227992
YTHDF2	0.2676832264674143	1.5446437758478134e-06	2050.328042328042	2807.942196531792	548.8384256869875
PLBD2	0.44376513903609277	2.201604395872048e-09	1236.5978835978835	1899.64161849711	548.7590317465529
PPP4R1	0.36070004191851746	8.593170780824681e-07	1521.1746031746031	2233.364161849711	548.6877431304636
PEMT	-0.2515254485546028	0.025499943349128328	2179.6613756613756	2068.664739884393	548.24030521037
SNRPA	0.3166347616654643	5.1166760393038185e-05	1729.4126984126983	2480.7052023121387	547.5921775831322
SNX14	0.3043760600059915	6.706349090852304e-06	1798.015873015873	2511.4797687861274	547.2729872568045
ARIH2	0.27898719958186335	1.0781841626027526e-05	1961.3650793650793	2738.9306358381505	547.1957508497227
PRPF3	0.4582277436275018	7.32054506431132e-08	1193.5820105820105	1873.3526011560693	546.9323915433716
RBM15B	0.2750522614106414	3.0018882552269726e-05	1987.0	2739.21387283237	546.5288434229444
LRRC42	0.5120971449668008	2.539546203448289e-10	1066.4285714285713	1703.0693641618498	546.1150267395954
DNM1L	0.41884347098963065	8.955221711500709e-08	1303.5608465608466	1995.4855491329479	545.9879496197264
C16orf58	0.10901005260813693	0.1157032394654692	5004.6984126984125	6157.289017341041	545.5624372561133
ZBTB38	0.27606435604883894	0.022565680376246545	1974.984126984127	2663.601156069364	545.2227212225514
ZMYM4	0.5867061602753556	6.502260214809292e-13	928.7989417989418	1594.2832369942196	544.9320608106706
ZC3H15	0.2827056521565539	7.622527060179337e-06	1926.7407407407406	2700.624277456647	544.7004976477128
SLBP	0.41947116637205384	3.5832826370700255e-08	1297.4761904761904	2000.578034682081	544.2538509590166
MKRN1	0.1955067361936026	0.0008902629860502523	2783.5714285714284	3624.2543352601156	544.2069649617638
PPFIA1	0.377667355776668	2.4900798541613678e-05	1440.3492063492063	2150.9306358381505	543.9728761569271
ATAD3A	0.4686319902756009	9.656387977195862e-09	1159.8783068783068	1838.3063583815028	543.5560794298751
SLC12A9	0.3995921208157397	1.0704956177127965e-06	1360.0	2034.6878612716764	543.445284309406
ATP6V1B2	0.2754175168804536	0.0008273713035401752	1973.132275132275	2717.8208092485547	543.4351916936112
PCTP	-0.1976694912779476	0.018422848878449787	2749.1164021164022	2723.658959537572	543.4164406702109
PURB	0.41550124731004323	1.3083218715117672e-09	1307.6137566137565	1995.2543352601156	543.3151468727872
ENDOG	-0.4838868142845597	2.3855041829883763e-07	1122.3703703703704	915.7745664739884	543.1002229658999
SLC25A20	-0.19478734106076487	0.02761324685684809	2787.714285714286	2786.9537572254335	543.0114533513951
MLL	0.5175401200864733	2.2899225182535806e-08	1049.0899470899471	1677.8381502890174	542.9461371984432
C2orf29	0.3129301867452982	0.00014406124483829508	1734.7566137566137	2495.7687861271675	542.8577111004982
RPRD1B	0.3215614376797468	3.8688156265974965e-05	1687.6349206349207	2378.4450867052024	542.6783113579105
GNL3	0.24346543871862603	0.001594709844293904	2228.925925925926	3093.1618497109826	542.6664284268753
CCNC	0.2732571547990377	0.00024240830375431966	1985.6243386243386	2761.063583815029	542.5860572722078
ELMO1	0.4433170740987746	7.490397004314592e-06	1222.8095238095239	1957.791907514451	542.092340275354
AP1M1	0.14191682687598184	0.017725934724097725	3819.5238095238096	4752.913294797688	542.0546992248811
PPP1R3C	0.355245217988252	0.017832069629805745	1525.5238095238096	2152.78612716763	541.9350382605544
CHMP5	0.2978650388810397	4.105620716246871e-06	1818.6243386243386	2508.9248554913293	541.7046093343438
MED8	0.3759204422640172	3.2984989053199173e-10	1440.6296296296296	2174.398843930636	541.5621275090176
TMEM189	0.3522080295270891	2.2247660829386464e-05	1537.3439153439153	2320.456647398844	541.4648711287405
ACAT2	0.177069194942298	0.09594903976460115	3057.4285714285716	4012.21387283237	541.3764157364375
MYO18A	0.12292865013341397	0.2463381923244194	4401.724867724868	5324.9421965317915	541.0980962480983
CBX4	0.40599543709563757	4.591142531155373e-06	1332.6878306878307	1981.5895953757226	541.0651783321429
OSTM1	0.663717242670279	2.4599871267262196e-12	815.1428571428571	1501.1618497109826	541.0243695252302
SLC35A2	0.42880992345558516	3.258388460870057e-10	1260.6666666666667	1915.4450867052024	540.5863768363411
NDUFS6	-0.1315906509992245	0.1488164740451379	4108.005291005291	4329.635838150289	540.575090551645
ATP13A2	0.936379483609138	1.0554652099944397e-21	577.3015873015873	1208.6184971098266	540.5733622041961
DENND4B	0.38733729072141093	2.825926829360469e-06	1395.4814814814815	2066.815028901734	540.5220162889378
PCSK6	-0.05861078720936343	0.6499271792135746	9221.010582010582	9832.803468208092	540.4506890775107
NUDT21	0.36929651968194943	6.684563188789941e-07	1463.116402116402	2157.7687861271675	540.3237951911628
DTX3L	0.15484054939343653	0.024668543146609916	3485.169312169312	4423.809248554913	539.6455310254415
NME1	0.13920814296531472	0.1592380715626923	3876.4603174603176	4960.589595375723	539.6348420723851
SLC46A1	0.16699302924430387	0.06374875265347756	3230.6560846560847	4134.450867052024	539.4970460232618
IGJ	1.053932314058675	5.450075617385327e-05	511.83597883597884	1103.4971098265896	539.4404775930901
IL17RB	0.25605846307189656	0.061785188173880415	2106.4074074074074	2866.3815028901736	539.3634433439989
CARS	0.36978660516606465	8.105264814114918e-07	1458.015873015873	2125.722543352601	539.1547399607757
NKTR	0.4608294741787393	1.9583292669825446e-05	1169.6666666666667	1808.4855491329479	539.0168749643988
KIAA1033	0.34876664953545977	1.1425704972663084e-05	1545.3703703703704	2243.693641618497	538.9736463654466
BCOR	0.5953497642264514	2.8349081569800245e-09	905.0370370370371	1534.3526011560693	538.8135866162062
C19orf6	0.09253127857505247	0.13758559038085535	5821.275132275132	6911.28323699422	538.6500309265757
RNF11	0.2413420187187352	0.0012472985597946145	2231.354497354497	2997.2312138728325	538.519598868663
PDHA1	0.14275632648617564	0.031062209915027072	3771.8253968253966	4776.635838150289	538.4519377980554
TP53INP2	0.19328070342954576	0.06163832028819237	2782.7883597883597	3718.965317919075	537.859291675446
NIT2	-0.1807041734299985	0.0034884014214484256	2973.703703703704	2981.1445086705203	537.360669803503
ABCC1	1.197774488435637	1.5419838770862534e-12	448.33862433862436	1221.0173410404625	537.0085664131329
SLC25A22	0.4057526510870049	2.074105745801428e-06	1322.4761904761904	1965.2543352601156	536.5982202851571
FCER1G	1.0775561463828154	1.4132942758150544e-13	497.97354497354496	1227.2947976878613	536.5944541222827
NUP50	0.3316910874696478	5.547612875624113e-06	1617.3280423280423	2363.578034682081	536.453297154945
RBM5	0.2840770042759339	1.2811766038815751e-05	1887.3597883597884	2600.0693641618495	536.1555146681093
SMEK2	0.24129980383977764	0.0022264716947705144	2221.0793650793653	2979.693641618497	535.9460151062287
KIAA0652	0.1906600432594086	0.00032905821796926316	2810.708994708995	3651.21387283237	535.8898985208258
CDK2AP1	0.3246504075506238	9.868456801102993e-05	1649.4550264550264	2391.3294797687863	535.4962465750493
ACP2	0.14920760867902075	0.016618765638193922	3586.6666666666665	4555.167630057804	535.1579564620878
SMAD2	0.32857370244783585	5.345498091599662e-06	1627.7830687830688	2298.0520231213873	534.8467096919532
DCAF12	0.37967935922878854	2.0012971893523233e-07	1408.2222222222222	2073.0462427745665	534.6729109850739
C8orf40	-0.3434951018952181	0.00026920300065868126	1556.031746031746	1410.8554913294797	534.4892831553688
CLTA	0.11008280780563791	0.15182961780577342	4855.3015873015875	6016.387283236994	534.4852314733293
VBP1	0.5046811691367759	2.603466296073983e-13	1058.6031746031747	1721.7052023121387	534.2570878106327
TMEM167B	0.39183730201405187	1.61206659751847e-09	1362.835978835979	2021.971098265896	534.0099730347695
MAP2K2	0.10882730755160228	0.16447845222117313	4893.867724867725	5926.381502890174	532.58644801104
PACSIN2	0.32691456016639747	0.006081490119373359	1627.1798941798943	2349.0	531.9487994174253
USP48	0.5314042057841284	1.3249949550248986e-15	1000.8306878306878	1642.9942196531792	531.8456367910496
SOLH	0.42067925512456766	3.92144137718296e-08	1264.021164021164	1880.387283236994	531.7474817421122
CDK1	1.1800221685024113	1.7283168754643194e-15	450.6190476190476	1212.3236994219653	531.7404657399198
MAP2	0.767570453493645	6.977411271620118e-06	692.7513227513227	1462.9653179190752	531.7354469625552
RPS3A	0.0978384416649123	0.2708275488934753	5428.116402116402	6444.907514450867	531.0784499588193
VMA21	0.5165807399894803	2.1796796744981704e-11	1026.6772486772486	1668.3757225433526	530.3616928520568
HELZ	0.406793712442423	6.969552245750822e-06	1303.6137566137565	1946.6473988439307	530.3018796439233
PRMT5	0.3637506843662755	1.4690577045957802e-07	1456.2010582010582	2113.699421965318	529.6941314955295
ETNK2	-0.07454148753872758	0.6844335051294308	7103.730158730159	7584.0578034682085	529.5226131054675
DAXX	0.2463995686076931	0.000325875308707935	2148.5608465608466	2913.2023121387283	529.4044657199724
PRPF4B	0.3160925471568156	0.00012062509484740997	1674.7142857142858	2348.0404624277458	529.3647043313357
ADCY6	0.36654336334669274	1.9472626872382738e-05	1444.111111111111	2092.115606936416	529.3293437129962
BPIL1	1.016353358231631	0.022989130533636253	520.5767195767196	1129.1098265895953	529.0898971590051
SEMA6A	0.9452955673163406	4.533795995256608e-06	559.6507936507936	1215.8439306358382	529.0354144831672
DARS2	0.45625601900714835	1.5813626126989628e-07	1158.9417989417989	1851.913294797688	528.7741714461681
GSTZ1	-0.30458872310024676	0.01770850990417546	1735.3439153439153	1573.1618497109826	528.5661873143858
ALDH6A1	-0.1510403208851289	0.35114494279859715	3497.9206349206347	3540.3872832369943	528.3270551291265
SNX5	0.2083523149634712	0.0021645273109249397	2532.3597883597886	3345.6127167630057	527.6230242251679
CTGF	0.1608543320575057	0.3114898771459177	3279.973544973545	4001.1445086705203	527.5979537430087
PFN2	1.2954453012875768	2.5908871034902057e-11	407.2645502645503	1248.5086705202311	527.5889480212098
PTPRC	1.040360521269177	1.183711022858742e-09	506.65608465608466	1096.3815028901734	527.1049883370046
NCAPH2	0.3289707547560027	7.372634191479764e-05	1602.1957671957673	2337.7052023121387	527.0755508012643
KIF1B	0.30791178409994463	0.0003013735464808279	1711.5767195767196	2391.5317919075146	527.0146413487984
DNAJB6	0.2974936974772743	6.465101535728013e-06	1771.4761904761904	2474.936416184971	527.003001897718
MAPK3	0.445160569301419	1.1129758310623413e-09	1183.3544973544974	1839.5433526011561	526.7827617277226
UACA	0.42397705600408125	4.943908641186956e-07	1242.2539682539682	1866.2832369942196	526.6871802697049
INHBB	0.31088390614971867	0.032507578629920576	1693.4920634920634	2373.1618497109826	526.4794277319601
GLYCTK	-0.06738438898470886	0.5831276559595177	7811.5661375661375	8396.312138728324	526.3776111935364
CCAR1	0.4251680647443888	1.7739789371764916e-07	1237.8201058201057	1888.4277456647399	526.2815788932289
SLC27A3	-0.17337639529709303	0.17734864143793977	3034.809523809524	3063.936416184971	526.1643356513827
SLC44A2	0.31695572033595926	0.019373186825701882	1659.7883597883597	2227.335260115607	526.0794151819598
RNF145	0.6050408597206155	4.705801862505524e-08	869.3121693121693	1486.7514450867052	525.9693822862282
ATP6V1F	0.2052336590450425	0.012479719375041188	2561.989417989418	3406.658959537572	525.8064626886471
CDC42BPA	0.22800235021811763	0.03256609407587488	2303.671957671958	3107.728323699422	525.2426204807784
RAB35	0.44093952828039096	1.8815809799010324e-11	1191.079365079365	1822.64161849711	525.1939733826028
OCRL	0.43479411577642996	1.5754064433183914e-06	1207.5185185185185	1846.364161849711	525.021946542924
GNB5	0.35563027379352297	0.0014741817211400777	1475.3809523809523	2145.6127167630057	524.6901320449867
DEPDC7	-0.4843394966272811	0.00010387524174845623	1083.2857142857142	880.8092485549133	524.6780575606675
ITSN2	0.39540852974545004	9.12601783124123e-07	1326.6507936507937	1988.1156069364163	524.5690398030948
CSNK2A1	0.4269311445984892	3.1237451147071134e-07	1227.6190476190477	1866.5028901734104	524.1088051309073
MAP4K4	0.11128368770240134	0.24133347620552326	4709.396825396825	5834.554913294798	524.0790455841405
CCDC124	0.23214502638551393	0.0022875661085076785	2257.232804232804	2965.849710982659	524.0053688968719
GTF3C2	0.44975438488814456	3.059301894350461e-09	1164.8042328042327	1828.728323699422	523.8758112399748
DNAJB1	0.10005427205874287	0.3401543357219782	5235.455026455026	6388.381502890174	523.829641568244
GCLC	-0.11607412042097028	0.28450897442332107	4510.539682539683	4820.531791907514	523.5569262746762
UBP1	0.27327473222193616	0.00011523129237332105	1915.7407407407406	2640.5606936416184	523.5235379325795
COBRA1	0.23656133122626927	0.0003701026059547034	2213.021164021164	2926.2312138728325	523.5152325927546
NUP107	0.671349186522685	1.1246810480800622e-15	779.5661375661375	1440.028901734104	523.361092295658
CD163	0.5815161809532883	0.00026195949027502623	899.925925925926	1515.2485549132948	523.3214875852963
RAVER1	0.5931506154749667	3.5414451119283838e-09	881.8042328042328	1487.271676300578	523.0427234162615
ARAF	0.18673189724125122	0.0026789867874208164	2799.989417989418	3532.2369942196533	522.8473362765908
GMPS	0.3626750409419941	5.184235524145075e-06	1441.021164021164	2125.901734104046	522.6224096596557
PAFAH1B3	0.811594541439973	2.1734812602144e-07	643.7619047619048	1318.6184971098266	522.4736478917617
PPP1R9B	0.41720906791474377	5.494633644573051e-05	1251.984126984127	1867.5895953757226	522.3391306631019
RBM25	0.3796599044856288	4.2910536724161756e-07	1375.5608465608466	2032.7052023121387	522.2452996194617
IDH2	0.050977853720083066	0.6284684432091519	10240.587301587302	11770.011560693642	522.0431614680576
SUMF2	0.0754230214847678	0.3009635309540308	6919.756613756614	8256.248554913294	521.9089517487291
SLC16A2	-0.16619179260419545	0.259836934509347	3139.7566137566137	3141.5375722543354	521.8017799810901
PAM	0.6322417331306333	1.5026594925161738e-05	825.2857142857143	1460.763005780347	521.7800703279527
ESYT2	0.19729004792793242	0.019600187847840105	2644.058201058201	3413.64161849711	521.6463692110153
NBN	0.3649286753460718	6.831154398287879e-06	1428.8148148148148	2092.0809248554915	521.4154976852133
TOMM7	-0.14246729092190627	0.0736123805375965	3657.941798941799	3773.606936416185	521.1370584452425
GFM1	0.24667677601495452	0.00032772874269438907	2112.068783068783	2862.901734104046	520.9983181292357
RPS4Y1	-0.12234799199289845	0.7480460417442354	4258.05291005291	4626.809248554913	520.9642233444914
R3HDM2	0.25663872863096665	0.000670744744765741	2029.6243386243386	2733.063583815029	520.8802098630168
IRS1	-0.1653354813276056	0.14655319306742542	3150.222222222222	3207.872832369942	520.8435074000304
CYC1	-0.05719060875417823	0.5333830390641691	9107.111111111111	9966.052023121387	520.841228436385
NDUFA7	-0.25171314258529676	0.0005053979255471553	2067.7195767195767	1983.2774566473988	520.4721926412243
VNN2	1.1853545844813735	8.60124483803314e-08	438.968253968254	1214.606936416185	520.3330322830537
MLLT1	0.2702786835808364	0.0002861928796158714	1923.5767195767196	2585.942196531792	519.9017835339395
COASY	0.13819656021748156	0.04582084801268042	3760.5132275132273	4696.554913294798	519.6899926946677
PIP4K2B	0.26818807225063057	0.0003152364967895301	1936.4285714285713	2624.635838150289	519.327045622471
C14orf2	-0.20234126694098167	0.006484514194130422	2565.3703703703704	2583.098265895954	519.0802909135962
PSMD10	0.46153535356261904	3.4436637105646627e-10	1124.5449735449736	1779.3468208092486	519.0172619621454
ARID1B	0.5080600813040596	1.0882434248171136e-08	1021.063492063492	1611.6647398843932	518.7616007943848
AP3B1	0.39223941095598014	2.085590967971412e-08	1322.2433862433863	1963.7687861271677	518.6359669605464
DHRS7	-0.09792777084317443	0.3618902282348713	5294.3650793650795	5578.710982658959	518.4653702521686
ZNF687	0.3203268029555788	0.0008585392275825876	1618.5396825396826	2276.734104046243	518.461641964674
GPER	-0.49552838609331445	0.00047586608353351607	1046.026455026455	848.6300578034682	518.3358010701703
DHX38	0.30045464132567296	6.976966711895851e-06	1722.9417989417989	2416.8381502890174	517.6658602260679
UQCR10	-0.12146535285900206	0.11117146442823844	4260.386243386243	4595.023121387283	517.4893183685483
EIF4EBP1	0.38048330324002716	0.0008212877013047842	1359.6719576719577	2083.3121387283236	517.3324777778608
CC2D1B	0.4171365215751247	1.0057675161703208e-10	1238.4708994708994	1903.4739884393064	516.611443077307
HPS3	0.3498721731084351	2.2886704820326076e-05	1475.5079365079366	2169.450867052023	516.2391681847747
FCGR2A	1.0531299690143625	1.6084599326720483e-15	490.1746031746032	1155.820809248555	516.2175646528973
UGT2A3	0.603193462917313	0.0015854885044177662	855.8042328042328	1486.5086705202311	516.2155187644795
MRPL3	0.27058074639151897	3.4257597487672166e-05	1907.7566137566137	2658.335260115607	516.2022084836212
ADH5	-0.05904998220928584	0.4375093318975215	8740.153439153439	9432.734104046243	516.105905088439
C11orf58	0.11826922445510937	0.06942378113398488	4362.920634920635	5396.225433526011	515.9992398512569
MRPS24	-0.14787256680055635	0.04204124898467019	3488.195767195767	3574.578034682081	515.808461598074
NUB1	0.19149912699536886	0.00131062262721431	2693.3121693121693	3467.341040462428	515.7669291492836
CXCL16	-0.16441694259853024	0.2520619206109314	3136.037037037037	3170.907514450867	515.6176215053833
SFRS18	0.42341861577816764	3.6335937367700677e-06	1217.6719576719577	1869.1907514450868	515.5849747893518
PTK2	0.17294112217819396	0.045959262556132904	2980.915343915344	3859.184971098266	515.5228446949166
VSIG10	0.5581193765473421	2.257659812700748e-08	923.2804232804233	1552.849710982659	515.300694219636
BRD3	0.5209051662081734	2.951168228989747e-07	989.0687830687831	1574.4566473988439	515.2110388357603
CLN3	0.14998713566902802	0.07167906328782392	3434.354497354497	4317.2658959537575	515.1089939302456
ANKRD40	0.36667327845505665	6.237407929268937e-08	1404.7883597883597	2053.9132947976877	515.0983534190996
ENO3	-0.4050902020816194	0.057396021487072346	1271.3492063492063	1155.4277456647399	515.0111069163064
VKORC1	0.09585435767241868	0.23733936984276163	5372.359788359789	6323.156069364162	514.9640966983587
DHRS4L2	-0.3085076840660015	0.000591522276147795	1669.1746031746031	1541.635838150289	514.9531911271839
NFIX	-0.17845211013978132	0.11564409246322135	2884.925925925926	2856.2369942196533	514.821119078444
MDH2	-0.04448465482751198	0.5641533478528193	11571.280423280423	12587.161849710983	514.7444155419763
SEL1L	0.08358062865425644	0.3506212940438148	6158.328042328042	7298.797687861272	514.7169292369141
STAP2	-0.1670102932940035	0.11103001550105474	3080.7566137566137	3098.976878612717	514.518065630933
NR1H2	0.17892207045585717	0.004606348194933743	2874.936507936508	3628.878612716763	514.3895924291319
SIVA1	0.24306481500507152	0.0037872137263848353	2113.6296296296296	2766.8208092485547	513.7489949151637
TMC6	0.7079636831528934	3.987781417232059e-05	725.5449735449736	1341.6011560693642	513.659491763968
PDCD6	0.19825476679962017	0.0019139999023308327	2590.867724867725	3421.7456647398844	513.6518766023133
KIAA0892	0.42267349203988797	2.0887024239775192e-07	1215.1957671957673	1822.7225433526012	513.6310384327257
RBL2	0.25015758051049114	0.020067853066978416	2053.1481481481483	2713.121387283237	513.6105731703362
TMX1	0.4791913887523374	3.8823271155297913e-13	1070.8042328042327	1671.670520231214	513.1201673993414
WIPF2	0.5845266219940348	5.981297393923544e-10	877.3597883597884	1474.907514450867	512.8401533633483
ABI1	0.33701677460118845	5.677327181520604e-06	1521.6984126984128	2151.057803468208	512.8378909633673
CCNA2	1.640301641913865	6.101339853940233e-27	312.4232804232804	1188.2543352601156	512.4684198504227
TRIM25	0.35438467615404257	2.562460064145982e-05	1445.7777777777778	2089.5953757225434	512.3614895684891
GIT2	0.45347161588781043	6.37124914762527e-11	1129.851851851852	1740.3352601156068	512.3557449730943
PXDN	0.5298464910509066	0.00020460155757198167	966.957671957672	1517.849710982659	512.3391294815261
SDPR	-0.5050474403943501	0.0013725424584380061	1014.2592592592592	842.9826589595376	512.2490427851584
SH3GL1	0.21104346092134724	0.0040017596053784936	2426.7566137566137	3180.8554913294797	512.1511145809649
UAP1	-0.12794766891398654	0.13414818753512728	4000.26455026455	4180.791907514451	511.8245242456059
SMAP1	0.5698938604635471	1.6480913685028845e-15	898.010582010582	1515.3699421965318	511.7707173191273
C6orf89	0.11567465064113137	0.08187342638314053	4423.888888888889	5486.404624277457	511.73180169740505
ERI3	0.32386251936087784	1.0961371063779079e-06	1579.7566137566137	2266.0	511.6239569082261
NR3C1	0.21515662349536913	0.005676520178611288	2377.4867724867727	3097.248554913295	511.53202637315684
EPCAM	-0.1894916005044367	0.6251817097767423	2699.4656084656085	2429.0809248554915	511.5260586548312
PATL1	0.3320594654018551	8.277991506018571e-05	1539.899470899471	2201.8612716763005	511.3381950794779
SLC17A9	0.17970894124148948	0.1862451804777754	2844.973544973545	3671.6300578034684	511.2671836272428
LAD1	-0.14486427852212197	0.5102724603409745	3527.4021164021165	3452.5317919075146	510.9945626499987
ATP6V0A1	-0.13551711461996482	0.07612735119482368	3770.3121693121693	3822.965317919075	510.94182640172545
LRP11	0.4971522399261967	1.778271404520209e-07	1027.5132275132275	1690.849710982659	510.83050261199685
OLFM2	0.15567825050239933	0.3422835713942754	3278.846560846561	4044.7398843930637	510.44509625840146
TNFAIP1	0.1895259512046291	0.010123082444259815	2693.100529100529	3410.208092485549	510.41243946746766
SKI	0.2736270421488743	0.0027306856096537824	1865.2433862433863	2500.335260115607	510.3810306655281
KIFC1	1.154650445537232	4.305638677624667e-14	441.72486772486775	1159.21387283237	510.0378153233934
WIPF1	0.8116806209937646	8.678419329854044e-10	627.9470899470899	1211.5144508670521	509.6924839194813
KIFC3	0.25461332082484706	0.006008362300048434	2001.7777777777778	2688.6184971098264	509.6792875533827
SERPINB6	0.1847378814925341	0.029747556805116405	2758.4497354497353	3545.277456647399	509.5901603306252
SMAP2	0.16063575886080608	0.008967834856847141	3170.4126984126983	4023.4797687861274	509.28164971145975
ETS1	0.3056287834349097	0.01002866635946979	1665.952380952381	2234.5895953757226	509.1629994509674
AXIN1	0.5777873624928765	8.413201028709296e-11	880.8253968253969	1473.4624277456646	508.92978284848743
FBLIM1	0.5103052130401048	0.0007215644361953943	996.7671957671957	1601.7687861271677	508.6554961873667
VAMP3	0.248518248683595	0.0011738805289380808	2046.2645502645503	2727.265895953757	508.5340823750702
CYTSA	0.2711562611710155	0.00024458814263511906	1875.3174603174602	2560.734104046243	508.50407104840673
