mRNA	logFC	FDR	Sub-0	Sub-1	Delta
NAP1L4	0.230567527057682	0.0003297652998578353	3344.6894409937886	4371.412935323383	771.1767731858786
XPO1	0.19018228188323816	0.01020591403056507	4051.2795031055903	5183.233830845771	770.4815804474124
MRPL54	-0.3851523014413794	8.234633569877418e-07	1999.6770186335405	1719.0995024875622	770.1802058661442
MMP9	1.7147881618012537	2.0358760646106447e-13	448.98136645962734	1679.7910447761194	769.9079320743194
FAH	-0.10580538906945595	0.24813230261866584	7276.11801242236	7551.12935323383	769.8524972196244
HSPA4	0.17950431761774105	0.011403707513497084	4288.018633540372	5465.308457711443	769.7178587458229
TRIM47	0.6629643388240105	8.233818863840253e-07	1160.9875776397516	2034.1492537313434	769.6933617928275
CAPG	0.7804994050170077	4.589564249980273e-06	985.776397515528	1902.4825870646766	769.3978917406788
TOMM40	0.31047127744697633	0.0007523173408521851	2476.9627329192544	3469.134328358209	769.0257838779946
ATP6V1E1	0.21975903097690572	0.000627043141589341	3494.055900621118	4577.268656716418	767.8503388996364
UBA2	0.338369116940249	8.193122144324312e-05	2269.0931677018634	3193.7960199004974	767.7910514104319
FAM168B	0.2257163054066006	0.008930084597836306	3401.4285714285716	4406.796019900497	767.7578902473086
RER1	0.13195461889400803	0.03727687525557339	5816.180124223602	7112.830845771145	767.4718317108297
ANXA13	0.8466158130756537	0.0015096623209443832	906.1304347826087	1869.5771144278608	767.1443547960739
PXDN	1.0096608998641965	3.2270931204432744e-13	759.7888198757764	1607.0497512437812	767.1290635825324
FKBP10	0.8154139886117386	8.147870079798106e-05	940.6708074534162	2069.1592039800994	767.0361350762149
VWF	0.23047237054105893	0.10739615803281803	3327.8385093167703	4099.487562189055	766.9748300200599
CS	0.18977816421437402	0.04496444211391785	4037.9006211180126	5010.477611940299	766.3053671558571
CITED2	0.6308776210860018	9.174397869130534e-09	1214.5714285714287	2050.5621890547263	766.2459334961696
SMARCA5	0.5880553701327614	7.751893657041052e-11	1302.3788819875776	2151.830845771144	765.870895500297
ARL6IP4	-0.10465734017163075	0.14253784955352652	7316.062111801242	7649.164179104478	765.6796011515619
TMEM50A	0.2947528574224538	2.5208033618190036e-05	2591.813664596273	3630.0049751243782	763.9444835463128
TBL1XR1	0.2919134991178983	0.00017683902648167377	2616.198757763975	3644.5522388059703	763.7037337667808
TMEM167A	0.28787434610300167	8.480378349999937e-06	2652.813664596273	3611.009950248756	763.6769990287597
VPS35	0.3666732977160275	1.2051720747219318e-05	2081.8447204968943	3073.218905472637	763.3568689972979
PDXK	0.21153440357453862	0.014285063813058163	3606.2360248447203	4591.960199004975	762.842986664543
RAB11A	0.26146400042563744	9.1461986862661e-05	2916.608695652174	3951.4328358208954	762.5881772414178
WSB1	0.5913988055064301	3.527529928707421e-08	1288.6024844720496	2163.442786069652	762.0779700893883
ANKFN1	-2.024903224501818	0.009269584751895906	376.1925465838509	111.02985074626865	761.7535006111901
RARRES3	0.49794358321524956	0.00021460972052059785	1529.3726708074535	2472.407960199005	761.5413077733397
TMEM184B	0.6291690740348834	1.542251036022685e-11	1210.0993788819876	2071.452736318408	761.3571057013677
VPS24	0.47674004340223114	1.3074354611833453e-08	1596.670807453416	2452.8905472636816	761.196910044417
SLC19A2	-0.45899952914510433	4.129012710621513e-05	1657.8819875776398	1353.8059701492537	760.9670516762864
C6	-0.07229813947816076	0.7198473804545259	10523.652173913044	11180.358208955224	760.840472689215
MAZ	0.10933287020594327	0.158294528407204	6957.204968944099	8549.378109452737	760.6511878657088
FBLN2	1.193110841073722	6.896367850212843e-08	637.2608695652174	1407.129353233831	760.3228520703279
LTBP1	1.1416793747790916	3.5764674946081514e-12	664.7080745341615	1629.2636815920398	758.8834989447753
GPHN	-0.5599844893724022	1.5225761415548212e-07	1355.0931677018634	989.0845771144278	758.831155567559
CCT3	0.048966004208147756	0.5772362747863617	15496.47204968944	18163.81592039801	758.8003155965372
BCL9L	0.4684580096022313	6.160511785744976e-05	1616.9068322981366	2423.3333333333335	757.4529563706338
SMC4	0.5517649964234295	5.878670386988186e-06	1371.8757763975154	2309.1144278606967	756.9530328573646
RRBP1	-0.03308321247633648	0.7071997291696347	22842.236024844722	24907.17910447761	755.6945478445655
EPB41	0.37868020208112463	3.7374167621981865e-05	1994.6832298136646	2928.1094527363184	755.3470485536689
SNX9	0.34794096498177407	4.3278334420120205e-06	2169.7639751552797	3032.4776119402986	754.949771298218
UBAP2L	0.17357694950444463	0.054024094086113146	4342.484472049689	5484.373134328358	753.7552079288039
CDC42BPB	0.20287707414486017	0.009717808957378086	3712.354037267081	4586.417910447762	753.1515252706046
MTA2	0.4073547754915285	1.3796597918805535e-10	1847.9937888198758	2707.716417910448	752.7890949544596
MCM2	0.5867112326332078	7.720750256159551e-05	1282.4037267080746	2248.1194029850744	752.4006712303138
RBM3	0.15900981707342074	0.07623629963171269	4729.347826086957	5922.3034825870645	752.0127327026671
CALM3	0.08277389252242305	0.31706858994253695	9083.409937888198	10757.791044776119	751.8691979358672
OCEL1	-0.4416426211409616	1.5982493912680077e-08	1701.670807453416	1401.8855721393036	751.5303557227833
CTSK	3.1913702986362567	1.2381244947046263e-38	235.12422360248448	1782.0945273631842	750.3684636948789
CCDC50	0.23219224634953164	0.0012909232708758008	3227.695652173913	4201.611940298508	749.4459040108774
DBI	-0.08597554571813176	0.28789280594221106	8716.894409937888	9075.63184079602	749.439753861742
HN1	0.4319865744697534	0.00020857145378532166	1734.7577639751553	2671.009950248756	749.3920639944363
COX4I1	-0.051626180362582534	0.6013954122898384	14505.093167701863	15915.63184079602	748.84255605184
PSMB3	-0.1127408191483472	0.18180730547015894	6639.428571428572	6995.835820895522	748.5346158197978
ACSL6	-1.605178358541004	1.2788147018358192e-13	466.2173913043478	171.6865671641791	748.362066897182
PMF1	-0.25203539652361345	0.000988538223013013	2966.55900621118	2869.9004975124376	747.6778754411314
SLC44A1	0.3222674831755191	0.00012815913547708802	2319.254658385093	3195.2388059701493	747.4203616008623
CA9	1.5463709755732535	0.0005516953499748921	482.99378881987576	1696.6169154228855	746.8875764132133
MAPRE2	0.6599824378933755	1.8524269692521783e-12	1131.447204968944	1971.2189054726368	746.7352846830495
RNPS1	0.2867045794012888	0.00011899995606576963	2604.3726708074532	3565.6616915422887	746.685571188062
COX8A	0.1246611689415654	0.07519839162722422	5980.534161490683	7274.87064676617	745.5403794663932
BNIP3L	0.6258858011632182	3.503671239672336e-11	1190.8136645962734	2023.4228855721392	745.3133645019465
MGC70857	-0.28538161071213214	0.002602309328680943	2610.782608695652	2417.731343283582	745.0693460887874
CYP1B1	0.5234030972464918	0.029509960568489667	1422.9192546583852	2279.3930348258705	744.7603450198684
ALDH6A1	-0.20682847616037145	0.20529425193848255	3599.1739130434785	3453.36815920398	744.411655870944
AGXT2L1	0.28477962902778015	0.2150792541803248	2613.944099378882	3522.144278606965	744.3980309204729
THNSL2	-0.3655220181763659	0.005250636389541623	2035.4906832298136	1762.0099502487562	744.0166625133514
SEC23B	0.35555872350910456	1.0165144830635246e-05	2091.4844720496894	2965.7213930348257	743.645549121101
SNX1	0.22815832870847302	0.0015421461144531036	3258.4285714285716	4211.915422885572	743.4376170730802
MYCL1	-0.6254102309175885	3.101431248047606e-05	1187.9192546583852	855.8407960199005	742.9368553673503
PLIN5	-0.30826342700322457	0.012026479469221361	2409.807453416149	2152.0298507462685	742.8555040079756
PLSCR1	0.949915042297625	3.781984436729838e-15	781.9254658385094	1642.9701492537313	742.7627619555777
SELM	0.6470811281025693	0.0008093685398121896	1147.8012422360248	2165.6567164179105	742.7205226636174
FAM36A	-0.340902326987579	0.0001596919673253353	2176.285714285714	1973.7761194029852	741.9008641898255
MRPL2	-0.2866417157586352	1.6798071960105932e-05	2584.8571428571427	2385.7114427860697	740.927886419535
AMT	-0.34470657968724855	0.0004911353509309176	2148.9875776397516	1907.084577114428	740.7701576785843
KDELR2	0.05175258615560775	0.398465436439229	14304.403726708075	16854.194029850747	740.2898862710563
C14orf147	0.23436093939288732	0.026471607636276866	3158.7080745341614	4181.228855721393	740.2777916157244
TNPO1	0.3142180151907422	4.366949082845171e-05	2350.0993788819874	3242.4626865671644	738.4435623332942
ACVR1B	0.3961486220592025	2.093620357875592e-05	1862.5652173913043	2708.3930348258705	737.8526443649641
HERPUD1	0.15138384567869145	0.06080953523966704	4873.372670807454	6087.18407960199	737.749896332268
MERTK	-0.6498755588067023	2.4125827539658883e-05	1135.1180124223602	813.1592039800995	737.6854526345346
RING1	-0.275929909619125	0.00011283511684949858	2670.695652173913	2438.402985074627	736.924809924538
DPYD	0.48905798283833857	8.794356122095122e-05	1506.7701863354037	2312.044776119403	736.8979879301401
USP24	0.4528528330028054	9.686794498000171e-10	1624.1304347826087	2446.0149253731342	735.4920685573824
EFNA1	-0.052782280666325676	0.6639809441686321	13932.031055900621	15595.044776119403	735.3643734445122
TSPAN14	0.37069784056568295	2.549600818595824e-05	1983.695652173913	2755.228855721393	735.3516946004037
PAM	1.1151453412544496	3.6722663175285815e-15	658.6894409937888	1505.681592039801	734.5344614577212
CBARA1	-0.21682932355154086	0.0013781156294120158	3387.2298136645963	3239.169154228856	734.4507492105062
NUP210	0.31871945000320395	0.004312477978128798	2304.204968944099	3249.0348258706467	734.3949403965129
TSPAN8	0.2052025324188447	0.3715582208342393	3577.813664596273	4675.701492537313	734.1764244979023
G3BP2	0.2977801076079282	0.00029961850045160727	2464.2298136645963	3318.4328358208954	733.7986190837084
ME1	0.8896299233029905	1.399829747376864e-06	824.7888198757764	1729.1741293532339	733.756814567251
OGDHL	-0.19314982422300783	0.3227088643026651	3798.105590062112	3722.8756218905473	733.6034271009204
GDI1	0.20304069594924792	0.005163738176665254	3612.9254658385094	4670.651741293533	733.5709009966117
TMEM220	-0.4315828143934315	0.00025747129098879155	1699.5714285714287	1379.0149253731342	733.5058204055221
HS6ST1	-0.2133378470886033	0.04419338008453779	3437.8571428571427	3310.6169154228855	733.4250414553197
S100A9	1.8187376034332727	1.1027439615459623e-12	403.11801242236027	1603.0696517412935	733.1658878138278
MYO9B	0.3092311017894848	1.4113938477432983e-05	2368.198757763975	3230.2139303482586	732.3207111198433
ATP5L	0.13253164617849372	0.051130306674979184	5525.409937888198	6833.905472636816	732.2916748793317
H6PD	0.0819173461742652	0.457378379975413	8933.39751552795	10397.52736318408	731.8002167918237
AK2	0.17084328297056534	0.007211567732661073	4279.913043478261	5416.875621890547	731.19439517637
LHPP	-0.3582423948182715	0.0009844316513367868	2040.4906832298136	1779.636815920398	730.9902689646195
ATP11A	0.46241053771080476	0.00019564668331007164	1578.2298136645963	2365.2935323383085	729.7900967678692
SDHC	-0.09617623326523274	0.1809891901824342	7583.416149068323	8063.532338308458	729.344400500128
GADD45A	-0.24280223064093098	0.03479053016505002	3002.0124223602484	2798.5124378109454	728.895312560853
IFIT1	-0.3323681409081119	0.04876548544973262	2192.44099378882	1935.636815920398	728.6975371563234
STARD7	0.14142482465299114	0.025085696613849927	5151.105590062112	6338.089552238806	728.4942048435767
ECHDC1	0.40615926549781384	4.658807409322037e-06	1792.857142857143	2558.0199004975125	728.1855402853663
LIMK2	0.6757284782638207	5.86331040991598e-09	1076.6397515527951	1933.726368159204	727.5161409551082
MAT2A	0.15367962024480705	0.08969852639860187	4728.894409937888	5826.1592039801	726.7346970970456
HINT2	-0.2824081292865888	0.0007272196241526582	2570.6211180124224	2394.039800995025	725.9643010424877
ECHDC2	-0.12674834424500458	0.24171107822589769	5725.23602484472	5919.945273631841	725.6641865609203
LMNB2	0.7767545533213027	2.542095703375277e-10	933.8260869565217	1804.228855721393	725.353665053693
ARL6IP5	0.3114234148181137	0.00013609869149443338	2328.6211180124224	3154.6119402985073	725.1871403890023
LSP1	1.1085556812254889	1.743672556819913e-15	653.8944099378882	1539.7164179104477	724.8783630582348
TOP2B	0.2520486022029254	0.001193785564263204	2875.1304347826085	3720.547263681592	724.6726072380457
NPEPPS	0.4487538802480962	3.4332972339423557e-06	1613.8012422360248	2393.134328358209	724.199569402614
ISYNA1	0.7931775815326992	0.00013609869149443338	912.7515527950311	1728.407960199005	723.9740691861787
HNRNPH3	0.34019963404418774	2.788458092554376e-06	2127.049689440994	2967.910447761194	723.6215259416293
GLT8D1	-0.28924133291921494	0.000107778569492148	2499.7080745341614	2320.5223880597014	723.0188953871851
NDUFA3	-0.27968678025184956	0.007238490603409317	2585.018633540373	2412.860696517413	722.9955385059427
ARMCX3	1.0078153165570314	1.561531373570163e-08	717.0248447204968	1600.8407960199006	722.6286208612438
ATP2C1	0.3657315623292532	2.1439264940030617e-06	1975.745341614907	2840.2487562189053	722.592430553564
YKT6	0.4104656604671177	9.890686665219652e-07	1759.7329192546583	2649.89552238806	722.3099349475924
LAMA4	0.9073752434599026	2.83270497651168e-16	795.9813664596273	1591.8407960199006	722.2537861808503
PHYHIPL	-0.8290582348457514	1.4345851249624186e-05	870.223602484472	545.905472636816	721.4660437968872
ZNF238	-0.33676035594993947	0.00154474681071922	2141.8198757763976	1892.0796019900497	721.2800237471148
RIOK3	0.30278577147728325	1.3760171287028347e-05	2381.0372670807456	3279.009950248756	720.9442058292057
AGPAT2	0.1349672910141714	0.31793064389335685	5337.260869565217	6634.537313432836	720.3556410011581
PCNP	0.31671497858707426	2.7243674647580795e-06	2273.894409937888	3135.407960199005	720.1764193527462
TMEM33	0.2252412700152802	0.0016641960482933896	3195.4658385093167	4184.880597014925	719.7507837562807
FAM128B	-0.17323095849515732	0.07241639514775444	4153.627329192546	4149.731343283582	719.5368434677051
MEGF8	0.49647660121135434	2.6861011333653e-07	1448.7701863354037	2231.5522388059703	719.2804980481417
HDAC2	0.4976151473336298	1.2127056318205856e-08	1445.4099378881988	2259.587064676617	719.2578791997288
HIPK1	0.5352298637400739	1.5152722886337725e-08	1343.3354037267081	2123.0348258706467	718.9932250938631
ATP13A1	0.27586145619704944	0.00011981758194656575	2606.217391304348	3477.820895522388	718.9549247312929
IPO5	0.17683897584019395	0.06669442874417095	4064.223602484472	5166.850746268657	718.7131394488976
SF1	0.13301159260488615	0.014578629369676062	5403.23602484472	6527.741293532338	718.6930288846904
TAX1BP3	0.4155575201889029	0.0017655283793664488	1729.0869565217392	2582.089552238806	718.5350878431514
RPS6KA3	0.1717838398486658	0.13874399320705558	4181.329192546584	5288.626865671642	718.2847843669734
ARHGAP29	0.5042656356055696	6.148599647069087e-06	1423.5217391304348	2240.716417910448	717.8330945809545
GM2A	0.24046948026770837	0.002245236773178122	2980.2919254658386	3885.960199004975	716.669250362818
JUN	0.12322540078249784	0.34352476435752183	5810.689440993789	7208.467661691542	716.0245351890879
POSTN	2.0662795519967827	1.2589706761867518e-15	346.4347826086956	1544.810945273632	715.8311074047984
SHROOM1	-0.22970122456398578	0.018903808612741563	3115.5962732919256	2885.427860696517	715.6562792221458
ARSD	-0.22769928196426759	0.03570227153557391	3142.6708074534163	2950.1990049751244	715.5838863072079
PSAT1	0.206254626749561	0.1623626967383089	3467.3726708074532	4323.253731343284	715.1616560190197
ANPEP	-0.028153783504858924	0.8358139339128543	25372.52795031056	27599.29353233831	714.3326588840255
STRA13	-0.2949340561634547	0.009179959759188332	2421.6335403726707	2250.776119402985	714.2222026035789
SHISA5	0.1005854251401382	0.13878644081289204	7100.024844720497	8578.467661691542	714.1590175117549
CRIP2	0.3662330602387594	0.0012310140159730854	1947.5341614906831	2693.582089552239	713.2513958822591
SP5	-1.0628877414346638	4.1531325939229753e-07	669.9503105590062	379.44776119402985	712.0819724635137
TBC1D1	0.5150216800518279	3.430042633204485e-08	1382.2173913043478	2164.8109452736317	711.87192306642
PAK2	0.22892841535574499	0.0012885550908098026	3109.472049689441	4133.4029850746265	711.8465089283841
LONP1	0.12824689342966172	0.05229309912017782	5549.055900621118	6637.761194029851	711.6491807221921
NOP56	0.2640186305404191	0.006967284136566307	2694.639751552795	3681.407960199005	711.4350970047441
STRAP	0.2560800247093316	8.880212666548174e-05	2777.9875776397516	3674.557213930348	711.3871275242038
FUCA1	0.22299880044915094	0.015240467884365703	3189.0931677018634	4144.995024875622	711.1639509180985
SERPINA11	-0.10707881261370955	0.6194552408536069	6640.900621118012	6526.845771144279	711.099753194963
BAIAP2L1	0.24834846805299587	0.047100107151765505	2862.7391304347825	3834.169154228856	710.9568774788438
TEX264	-0.198808647897801	0.0011744184643670186	3575.7888198757764	3533.81592039801	710.8977404475767
SLC12A2	1.1973168293727696	3.902067135780456e-13	593.4596273291926	1516.3283582089553	710.5591993545344
TACC1	0.2571003203852198	0.07096072638492536	2762.086956521739	3555.646766169154	710.1334414535758
MLLT4	0.21025310330572536	0.03949521276826362	3374.664596273292	4342.472636815921	709.5337039824224
GDA	0.41922636614893116	0.04020392403467193	1691.9378881987577	2537.139303482587	709.3049726192618
PSMF1	-0.10672166299277137	0.07679746038421864	6642.577639751553	6994.099502487562	708.9069322728839
GPR56	0.8082209544601762	5.889505312086294e-06	877.0993788819876	1743.597014925373	708.8900971564277
IPO7	0.19407892507394836	0.026364774955018336	3651.5341614906833	4623.5970149253735	708.6858249329132
EDEM1	0.2514545574550964	0.0018816777009129067	2818.217391304348	3703.3333333333335	708.653606942691
EIF4G3	0.4661127446105168	4.167775575204701e-08	1518.583850931677	2314.10447761194	707.8312866789719
AMDHD1	-0.23211716604899543	0.1474280247188588	3046.832298136646	2856.1243781094527	707.2220784700262
TSPAN9	-0.19095620761133594	0.027113891184324137	3702.354037267081	3506.9651741293533	706.9874861910405
CGREF1	-0.4945020759215473	0.004243108556593127	1429.254658385093	1185.7562189054727	706.7693955919705
FXYD5	0.7710697798893975	1.3913341997693074e-08	916.5900621118012	1701.0796019900497	706.7548974413558
KLHDC2	-0.2596149877521598	0.0002950606391077091	2721.913043478261	2491.820895522388	706.6494214450528
HTT	0.25849544196980834	0.00028510076848818654	2731.5155279503106	3626.681592039801	706.0843136449099
SHF	-0.6496672882764324	3.186189100931287e-07	1086.472049689441	774.4925373134329	705.8453503098765
IL6R	-0.2682115867888314	0.09494913156203824	2631.0434782608695	2449.2885572139303	705.6763462147541
SPEN	0.3874922078518359	2.5336732872535024e-05	1820.670807453416	2600.547263681592	705.495750951509
STK40	0.39750119374435194	8.754503278813122e-08	1774.223602484472	2555.169154228856	705.2559999569821
MYH3	-1.9653550992951407	1.0629950826666889e-19	358.35403726708074	100.27860696517413	704.292934495858
FBLN1	0.3714986103797138	0.09611802026386163	1895.527950310559	2876.905472636816	704.1859994762799
EIF4A2	0.07351192397282061	0.4357945541778796	9576.826086956522	11190.587064676616	704.0109112052729
KCTD12	1.1838390787471968	1.4992036364903083e-19	594.2981366459627	1436.4378109452737	703.5533585881321
CIC	0.35392197949117465	7.304070412483009e-06	1987.4596273291925	2780.8905472636816	703.4056454631401
SPINK1	-0.05777741443359596	0.8739593617170166	12173.465838509317	13874.373134328358	703.3513808447756
ATP6V1A	0.26390051099758643	0.00011419526170821853	2664.7080745341614	3537.427860696517	703.2178225289598
CSNK1E	0.4581707201620787	2.770172712704474e-07	1533.9875776397516	2319.0845771144277	702.8281931668877
CASP4	0.6575125364685381	7.742882749658077e-14	1068.5962732919254	1877.363184079602	702.615446113001
HDAC7	0.7598850237269668	1.432155704851702e-11	924.5900621118012	1734.8258706467661	702.5821412855437
C7orf55	-0.5721964237368399	2.3068142072397288e-11	1227.2919254658384	925.2338308457712	702.252050632653
UNC13B	0.33077312235436657	0.003931318789158066	2121.136645962733	3058.582089552239	701.6149913253618
HM13	0.0807311161975222	0.2686723816440993	8690.521739130434	10396.950248756219	701.5955203388318
HIST1H2BD	-0.49122336649056225	0.00022190412075563835	1428.0434782608695	1124.995024875622	701.4883248861963
DNAJC8	0.28928791002252596	6.4777772670766995e-06	2424.3105590062114	3306.194029850746	701.3237348604486
NFKB2	0.2963123661355339	0.0008900651557429942	2366.8198757763976	3283.1890547263683	701.3179976079148
UBL5	-0.13763985539296966	0.06323055209429693	5088.534161490683	5162.845771144279	700.3851061497637
KIFC3	0.3758421111772174	5.0664453125466864e-05	1860.0	2706.502487562189	699.0663267896243
NR4A1	0.5769654760660745	0.0002940840348691542	1211.4968944099378	2030.8507462686566	698.9918824358006
TDGF1	-1.041974352036338	4.771837177716293e-05	670.472049689441	372.97014925373134	698.6146795336307
OAS3	0.6010468707994386	9.495755524240021e-06	1161.7701863354037	1933.3980099502487	698.2783350849751
UBE2J1	0.39125746527209376	9.853065169412697e-09	1783.472049689441	2572.2039800995026	697.7967535451164
SEZ6	-1.3396022231796885	0.0022017820194255517	520.8136645962733	232.46766169154228	697.6831429555283
TNFRSF12A	0.33349505764199866	0.015085791601459543	2090.198757763975	2975.2039800995026	697.0709552037309
PJA2	0.19347857585639364	0.018987938781324157	3602.2981366459626	4536.915422885572	696.9675132884013
CDC42SE2	0.4708602772013591	8.035702064247768e-09	1479.3602484472049	2279.2885572139303	696.5719766645224
ERLIN1	-0.2298626160453703	0.00870184932513928	3030.1739130434785	2869.6716417910447	696.5237027246104
FUNDC2	0.39557860944589995	1.0078396960572942e-05	1759.9192546583852	2631.407960199005	696.1864114948287
TXNDC11	0.22290053429650647	0.0003879040099330467	3122.8571428571427	4068.452736318408	696.0865256745187
MBTPS1	0.25417890277449123	0.0004768092777432741	2737.3291925465837	3584.860696517413	695.7713306940747
MCM5	0.2967400118649131	0.009024757749474957	2343.285714285714	3291.3880597014927	695.3466306600243
RPS2	-0.04074642560225793	0.7108840883043724	17054.273291925467	19057.373134328358	694.9006778900155
MOCS2	-0.27493016509603635	0.00021787152413560285	2525.6521739130435	2364.2537313432836	694.3779691490762
ARHGAP4	0.741771886912773	1.3483483582167483e-07	935.3291925465838	1712.313432835821	693.8009000398798
CLMN	-0.27743197360960037	0.007403619396879006	2500.695652173913	2246.283582089552	693.7729301795554
TMED3	0.5248387502801463	0.0069386852068832406	1321.552795031056	2176.412935323383	693.6021173733336
ARF6	0.19630966610195336	0.0028217866060011973	3532.527950310559	4415.054726368159	693.4693824212835
APBB1IP	1.0778467288085951	1.5919132374581622e-12	642.8571428571429	1467.726368159204	692.9014685198111
ULK1	0.282864658371866	0.0006141140678755771	2449.4658385093167	3264.716417910448	692.867317603494
PSMD3	0.13003378400614923	0.04943601128431336	5327.167701863354	6482.233830845771	692.7117743086337
PKD1	0.4700667160684329	9.052303980026752e-08	1472.583850931677	2223.5522388059703	692.2126549428601
IDI1	-0.1009721801365488	0.35701759863009036	6854.844720496894	6966.248756218905	692.1486159260829
RNF40	0.22189147580759047	0.0010924386760818576	3118.4844720496894	4071.3333333333335	691.9651217861602
PHLPP1	-0.4113562449950956	8.953515991438798e-06	1682.0745341614906	1396.3084577114428	691.9318641745455
RAB14	0.1846914545882636	0.004135962937195303	3741.2670807453414	4714.71144278607	690.9800591460438
EVL	0.46239676680531744	5.309426910155172e-05	1493.0621118012423	2218.039800995025	690.3870931364138
FIGF	-1.8353303236416978	1.892117092841032e-12	376.11801242236027	119.73134328358209	690.3007934666026
GRINA	-0.035069290814154414	0.714723982844398	19669.521739130436	21611.691542288558	689.7961780448975
CLIP1	0.3005893469670903	0.0011714326034490633	2294.217391304348	3145.2388059701493	689.6173074527154
NEB	0.9331813457596989	0.0002457922692633331	738.7888198757764	1512.7860696517414	689.4239451638969
MMP15	0.15006068002599257	0.1649405781212405	4593.819875776398	5752.412935323383	689.351734475927
MCM4	0.5577958631562142	5.4346964225808794e-05	1235.5031055900622	2082.870646766169	689.158521214792
ACP2	0.19681759645036023	0.0017157701531058404	3501.4347826086955	4488.522388059701	689.143978040733
RDX	0.21984470971738368	0.0209105332677923	3133.4658385093167	3995.3034825870645	688.875887676419
TFE3	0.4160758781612733	7.374085747580848e-09	1655.4906832298136	2472.636815920398	688.809739812651
RGS3	0.4199926183491722	2.303991944047879e-05	1639.6273291925465	2412.283582089552	688.6313751044377
ZCCHC6	-0.3909774639785063	0.0001241207471193538	1760.6335403726707	1519.8308457711444	688.3680366104059
LSM14A	0.20389543410233968	0.005217439736847825	3372.5652173913045	4345.741293532338	687.6506490384517
POFUT1	-0.15302124725025631	0.05188297586773335	4493.285714285715	4503.830845771145	687.5681842517589
TRA2B	0.2598679315916427	1.149076912895005e-05	2644.4285714285716	3543.2935323383085	687.2021830989854
MAN2B2	0.2778645476070869	0.0004415320333002334	2472.4844720496894	3274.467661691542	687.0157792916341
TBCA	-0.17774744204976464	0.018281606021957646	3863.894409937888	3857.7114427860697	686.7973477168443
MBNL2	0.3646756744266644	0.000517874551740528	1881.8012422360248	2742.960199004975	686.2471371493572
KIAA1161	-0.3093431033719771	0.015227608893857473	2217.6708074534163	1906.8407960199006	686.0211698350781
CHPF2	0.41530104898083686	1.5403174779558294e-08	1650.9937888198758	2432.0696517412935	685.6594523577406
C18orf10	0.64525938475516	2.73144067212909e-11	1062.5031055900622	1875.6915422885572	685.5901002134904
WHSC1	0.5156809840239981	3.065408122258014e-06	1328.1739130434783	2140.9651741293533	684.9140304332649
ADAM10	0.46412012709263895	0.0002048614333898093	1475.3975155279504	2221.442786069652	684.7616824189961
SEC14L1	0.46263792567147827	8.61505687823108e-08	1478.9316770186335	2239.2487562189053	684.2098832657413
EFHD2	0.3145518248407036	0.0005639674931715811	2173.795031055901	3053.1990049751244	683.7711938482876
C9orf7	-0.19339823991238428	0.013741714127961052	3535.5155279503106	3462.6666666666665	683.7624802884941
DAPK1	0.3561400249022314	0.0029446382641805232	1919.552795031056	2696.2885572139303	683.6295802235081
PLCXD1	0.675815585335789	4.428618916375936e-06	1011.335403726708	1869.5771144278608	683.4762278403716
TNFRSF14	0.3065599848002582	0.0003966606804988959	2228.8509316770187	3034.3830845771145	683.2765077369481
CCDC107	-0.3510958724177668	8.198833783152441e-05	1943.552795031056	1753.004975124378	682.3733641614176
SH2B3	0.5459044225115388	5.8227120052136585e-09	1249.6894409937888	1959.3930348258707	682.210992604482
COPZ1	0.12079304618495214	0.03747024838898018	5641.298136645963	6950.87064676617	681.4295863629602
GLDC	0.2272949535095679	0.17374308923782217	2996.186335403727	3761.626865671642	681.0180338115928
C12orf23	0.4595918237033207	9.159052951904317e-10	1481.3540372670807	2212.323383084577	680.8182035378545
SF3B4	0.20845712165709113	0.020931013619537604	3265.8571428571427	4278.945273631841	680.7911797432514
TXNDC12	0.2692293103318901	9.064508264145593e-06	2527.198757763975	3410.318407960199	680.3959786244045
PTPRK	0.26145602738839163	0.004979826766251907	2600.590062111801	3438.1542288557216	679.9399465054822
DPM3	-0.3539060169457223	0.0006068312223141252	1920.9316770186335	1700.0149253731342	679.8292786385314
FOXP4	-0.19882106021646404	0.029818177989201177	3417.7888198757764	3264.0199004975125	679.5283967636793
GLYATL1	-0.19555740212165942	0.3234072718250532	3473.3664596273293	3332.0696517412935	679.2425214612261
C7orf11	-0.3464836986014173	3.7537989513682645e-05	1959.2608695652175	1746.9701492537313	678.8519526119857
AFF1	0.40157530699418165	4.133915173382664e-05	1689.6397515527951	2404.3084577114428	678.5176019393865
ALKBH7	-0.2373739437892208	0.005162561318380095	2858.3664596273293	2648.502487562189	678.5017193165718
ETNK1	0.4075985451190245	1.2563908857216967e-06	1664.0683229813665	2436.7860696517414	678.2718274258599
CD2BP2	0.3765449385774962	1.4195360063636567e-07	1801.248447204969	2641.6517412935323	678.2509859156055
TPX2	0.614134957498308	5.941327862939297e-05	1104.3602484472049	1971.9800995024875	678.2262342429451
CORO1B	0.19900376556938718	0.007773483452962203	3405.5341614906833	4325.512437810945	677.7141219118315
C22orf45	-0.6237347699071071	7.475723298419891e-06	1086.2298136645963	789.636815920398	677.5193028923268
MFGE8	0.788777882833648	8.460540056099407e-10	858.2049689440994	1557.7761194029852	676.9330984410434
NIT1	-0.26013447245228505	9.127336247269358e-05	2601.2111801242236	2451.268656716418	676.6646980786007
