mRNA	logFC	FDR	Sub-0	Sub-1	Delta
CALM3	0.028552262369600043	0.7547175263961169	9413.853535353535	10736.59756097561	268.78681605040106
TRAF2	0.26478210912221106	0.0033680313803414403	1015.070707070707	1401.9573170731708	268.7725627263559
ZCCHC17	0.42132991722737395	3.632404053247316e-09	637.8131313131313	981.280487804878	268.7297538226938
SNF8	0.10822068724864149	0.17880557703973562	2481.686868686869	3018.7926829268295	268.56985846522207
MRC1	0.2650681293210326	0.22123554907434814	1013.1212121212121	1302.2743902439024	268.5461444724267
UQCRHL	0.2978513260761783	0.001370323515736609	901.4191919191919	1266.9512195121952	268.4889016636484
DAPK1	0.12539360371562946	0.3344912133003166	2140.7929292929293	2604.420731707317	268.44174021297914
STAG1	0.4108726470864431	0.0007137381193191013	653.1818181818181	973.6158536585366	268.3745426650994
FMNL3	0.5302666088438224	5.025838136423962e-06	505.9949494949495	817.7012195121952	268.31222596078806
MTSS1	-0.044392594528871475	0.6804998769384739	6044.065656565656	6814.658536585366	268.3117559977965
GINS1	0.940264933071398	4.564773093738809e-10	285.05555555555554	651.6341463414634	268.0277428660746
ATXN7L3B	0.08076323191847198	0.4404214929815757	3317.287878787879	3987.487804878049	267.91489029488145
TP53BP2	0.10584732561892211	0.3391991081987665	2530.338383838384	3139.0548780487807	267.8295508401985
NUP155	0.550109240207672	3.514678539742809e-08	486.55555555555554	816.4268292682926	267.65870698548844
DSC2	0.565153975219477	7.374393068986734e-05	473.56060606060606	820.4756097560976	267.63465902249624
STK38	0.17497168559414894	0.049538206749614185	1529.409090909091	1942.3536585365853	267.60328659937863
SIPA1	0.1640253005311202	0.03391775065008564	1631.2070707070707	2045.6158536585365	267.5592300012155
KIAA1430	0.2829888715685919	0.004472566027323415	945.2171717171717	1296.6036585365853	267.4859408114984
GCGR	-0.18867870361555608	0.5635938063791113	1417.171717171717	1379.6341463414635	267.3901223965911
ODAM	-0.7955156502213002	0.20823239947391264	336.0959595959596	214.5121951219512	267.3695958347316
SGMS1	0.26044947328036244	0.002494336673559848	1026.3838383838383	1400.1036585365853	267.32113009054734
DPM3	-0.14759413520814396	0.18934256201314625	1811.0	1782.8963414634147	267.2929788619487
NHLRC3	0.341718610847475	4.513551178770434e-05	781.989898989899	1131.7560975609756	267.22050197958555
PHF6	0.5180375009660986	4.607802462187833e-08	515.4646464646464	849.4634146341464	267.0300172909189
CPOX	0.3495984288148822	1.7993531488910535e-05	763.6818181818181	1092.1707317073171	266.98196375085615
CCNL1	0.16154403098244288	0.05856786434001933	1652.6666666666667	2109.378048780488	266.97843520365063
DNAJB9	-0.07317501106393229	0.4658607397240288	3648.3888888888887	3924.317073170732	266.97089730997203
RNF38	0.3253824781841445	0.0007812386490676726	820.429292929293	1149.8963414634147	266.9533165081988
BBOX1	0.5144726190209399	0.05135875315130429	518.6161616161617	829.469512195122	266.8138149332537
SH3RF3	-0.758021922420247	0.00010109619835328434	351.95959595959596	246.14634146341464	266.79308954354633
SLC27A2	-0.04132031024414294	0.8220280832699675	6452.949494949495	7069.817073170731	266.6378751210986
MKNK1	0.4122573423137466	5.319010183078731e-10	646.7373737373738	985.4634146341464	266.622230871942
RALGDS	0.27048228284939696	0.004665891282946264	985.3131313131313	1348.439024390244	266.5097450790634
PGLS	-0.11734796794793471	0.1989388501964703	2270.651515151515	2324.579268292683	266.4563412209294
TBC1D23	0.2737397907672674	0.00038056583212664534	973.3686868686868	1327.5182926829268	266.44974068284415
LTV1	0.3439485919100911	2.6528643654291382e-05	774.3080808080808	1124.6036585365853	266.32217409854445
IRF2BP1	0.1569093246973329	0.10085583920755067	1696.3737373737374	2121.256097560976	266.1768575656039
MAP3K3	0.3216980459118425	5.305103774576697e-05	827.3232323232323	1143.378048780488	266.1482671758531
PPP1R2	0.23759592501177948	0.0023948269052368617	1119.1818181818182	1503.280487804878	265.9130393472743
RHOBTB2	-0.4250186411392224	0.0038032846520005613	625.4848484848485	575.25	265.84272035620273
RPA3	0.3507889437704868	2.645478282677185e-05	757.8333333333334	1113.091463414634	265.83955455406726
SLC9A3	-1.5322488717854714	4.375718272788176e-05	173.45454545454547	68.3048780487805	265.77553157878907
RAB21	0.21250853141070203	0.0004772983401724098	1250.6313131313132	1652.2439024390244	265.7698236897732
DRG1	0.13343768139130782	0.05054981730314645	1990.7323232323233	2529.5914634146343	265.6387054828528
PTGFR	0.9558798329225077	0.0011050141240681595	277.85353535353534	637.9939024390244	265.5945909506654
DSN1	0.3946234219194084	4.542247103419846e-05	672.8535353535353	1043.3841463414635	265.5237645717838
TATDN2	0.1735560299138922	0.018560202137813793	1529.409090909091	1981.5731707317073	265.4381699323969
RGS3	0.14310238105178566	0.18702136553129714	1854.7575757575758	2326.871951219512	265.42022536474684
POFUT2	0.3724139566122049	2.476548358316424e-05	712.3535353535353	1047.1707317073171	265.2903986077023
HAUS6	0.6373792591052516	7.482420900659839e-10	416.17676767676767	746.2378048780488	265.2624398386366
LSM12	0.17914801732551316	0.009379562266385573	1480.3484848484848	1928.1646341463415	265.2014960114335
NCKAP1L	0.8908110439159239	5.503579725414567e-09	297.67676767676767	612.6280487804878	265.17375216365934
TM6SF2	-0.3096835428041387	0.07685392214514473	856.2575757575758	791.609756097561	265.16887961348925
C5orf32	0.0836583673183281	0.4208297541200043	3168.8838383838383	3847.1646341463415	265.1036481406286
SLC33A1	0.21828380211232573	0.009071830550261641	1214.469696969697	1608.4634146341464	265.09906300474955
FLT1	0.17312280426688564	0.13241929963731633	1530.3686868686868	1880.030487804878	264.9417186329385
TRIM63	-3.3451979956084013	1.0196774283702464e-07	79.1919191919192	10.926829268292684	264.9126493491906
DYNC1LI1	0.29651619713752037	9.13538622221931e-06	892.7676767676768	1265.378048780488	264.72007644245053
ESM1	0.6524339079003044	0.00022885830353776642	405.6111111111111	690.530487804878	264.6344423100068
INMT	-0.5735241378847222	0.004570609466077615	461.40909090909093	328.7682926829268	264.6292510758098
CMAS	0.15145569696667188	0.05526406091327326	1747.020202020202	2165.8048780487807	264.5961623118256
NAA38	0.4274772810807249	1.7922727376809997e-05	618.939393939394	922.9756097560976	264.58252927496386
NCOA5	0.2684598783386088	0.0010350871496545453	985.1818181818181	1358.1402439024391	264.4817910505003
NXT2	0.6108493623395946	1.564943185885201e-10	432.77272727272725	730.75	264.35894449251276
PYCARD	0.37071059165425885	0.0316657900507923	712.8737373737374	1020.0243902439024	264.26984495660093
RLIM	0.24416337970142488	0.0035251125368719973	1082.2727272727273	1471.2378048780488	264.25136684958755
SH3KBP1	0.23595092590406702	0.024577345739366055	1119.5858585858587	1538.2378048780488	264.16731996243317
TELO2	0.22577992263546517	0.0021709484934189236	1169.858585858586	1551.9451219512196	264.1305810095862
RAB3IP	0.3575786427709991	0.0029202520873800224	738.6313131313132	1050.030487804878	264.1187824576558
SMCR7L	0.1335499157748127	0.05983226343385517	1977.2929292929293	2454.0731707317073	264.0673041692034
ZNF292	0.4512578799670791	0.00044400715667419804	585.10101010101	936.4085365853658	264.03144138477836
CLDN10	1.0700272115459173	0.029309882940632876	246.73737373737373	518.2134146341464	264.01570400436486
CCHCR1	0.21935945029456683	0.028111978764463853	1203.4141414141413	1581.1768292682927	263.98026453731416
PTRF	0.07441533176273242	0.5865378236511123	3547.151515151515	4289.664634146341	263.96245681267897
TMEM41B	0.13636188469826183	0.0450033509972297	1935.29797979798	2446.9268292682927	263.90087997799117
ABHD8	0.3025928445132779	0.00017828629199891956	872.1262626262626	1198.1463414634147	263.8991665828148
BTN3A3	0.3638942610925842	0.001564141314847657	725.1868686868687	1034.7012195121952	263.891339734853
VPS26A	0.16265342461412155	0.018285839724657776	1621.4747474747476	2054.060975609756	263.7384206020856
ABCB4	-0.048124314861345815	0.8186915788306413	5480.222222222223	6038.670731707317	263.73193973236647
C9orf64	0.34892741557447704	7.165466121088277e-05	755.7626262626262	1073.5243902439024	263.7062999695976
DYRK1A	0.17736963945806783	0.028182363847517843	1485.0858585858587	1877.6097560975609	263.40914330164884
ELMO2	0.33282381470757405	3.595741514084111e-05	791.3636363636364	1143.1341463414635	263.38466427540294
KLF16	0.26865941500453255	0.003144870886326994	980.2323232323232	1333.1951219512196	263.3486425281298
YTHDC1	0.16983394867866197	0.017053947293205547	1550.6010101010102	1960.121951219512	263.34469237057635
B4GALT4	0.34687618826392524	4.668112139880956e-05	758.540404040404	1095.7987804878048	263.1196039977131
FAM82B	-0.12700121738260164	0.09851314088996585	2071.1969696969695	2183.1036585365855	263.0445365906706
DAB2IP	-0.14844184936715107	0.24051165473471933	1771.969696969697	1790.280487804878	263.0344588407321
NXPH4	1.4902926136814094	1.7259890286555162e-08	176.4949494949495	549.2560975609756	263.02911958439665
DHX40	0.3007184874703805	0.001222717113937469	874.5505050505051	1228.1524390243903	262.99350509524527
DDA1	0.21029283093324028	0.005850876060108168	1250.3434343434344	1630.7439024390244	262.93826044687086
CTSL2	-0.8114662264165747	0.011012191233744754	323.9141414141414	226.90853658536585	262.84538601629805
IRF2	0.2445587958742432	0.0025222479614064944	1074.5959595959596	1410.810975609756	262.8018939301148
MARK3	0.20044959016798075	0.0021772978097087553	1310.7171717171718	1710.7621951219512	262.73271989684196
TAOK3	0.20502614815629766	0.011708049742973008	1281.3838383838383	1676.6036585365853	262.7171926935702
MED11	-0.3796482561452999	3.241368981831761e-08	691.6414141414141	597.079268292683	262.58045675665704
C5orf51	0.2576056244011528	0.00222378601207546	1019.2777777777778	1401.6341463414635	262.5716883826639
AIFM1	-0.05055695747622378	0.5503000170381208	5190.212121212121	5652.457317073171	262.40133350470245
SLC6A13	-0.8212301958516679	3.662894212259114e-05	319.4343434343434	204.5	262.32912842033477
CYP4F2	-0.06356422361467473	0.7815757856960123	4125.80808080808	4446.518292682927	262.2537874397168
SLC5A3	0.5466769262661123	3.0372920118024107e-05	479.5959595959596	808.1768292682926	262.18404504156575
C1QBP	-0.09249856239668879	0.2938834353167986	2834.1414141414143	3008.5426829268295	262.1540064369994
POP4	0.2196506465848077	0.0014648714955526805	1192.9545454545455	1571.310975609756	262.0332372553763
YY1	0.16632525850199592	0.017634201202108134	1574.969696969697	2005.5670731707316	261.95724198129506
HDAC6	0.07652214850778037	0.43575890788912697	3422.838383838384	4071.5914634146343	261.92294712621174
MEX3C	0.3942576160226977	9.133527019875522e-05	664.2070707070707	999.3658536585366	261.8686962423891
ZNF395	0.19339386889349747	0.06444653515598779	1352.3131313131314	1742.4756097560976	261.52906842012675
STEAP1	0.39415155398578866	0.04981494635158722	663.1919191919192	985.5975609756098	261.3981255403125
SPRYD3	0.15745144176248843	0.023576238409912638	1659.8686868686868	2064.4268292682927	261.3487178838832
TDP2	0.1225855571194051	0.10729424217267607	2131.782828282828	2643.378048780488	261.3257856626316
LYSMD3	0.29523197625364206	0.0004772983401724098	884.510101010101	1223.8597560975609	261.1356651375207
DDR1	0.1269043591818735	0.6015568328982871	2056.2727272727275	2443.6463414634145	260.94997275770885
PAIP2	0.08606213106084688	0.15334907258275457	3030.969696969697	3676.0304878048782	260.8517113020614
DISP1	-0.36005647984265743	0.002987851366603537	724.429292929293	635.609756097561	260.83546110702656
ZFP36	0.0518557803696322	0.7081882271716557	5029.151515151515	5711.158536585366	260.79057641529994
DERA	0.15139609180913322	0.058827246795642836	1722.4343434343434	2177.731707317073	260.76982799378993
CHD2	0.130485291516613	0.12286219654525704	1997.6363636363637	2455.371951219512	260.66216325327764
PAQR4	0.4131304798084563	0.0051978270436761655	630.8838383838383	955.0182926829268	260.63734285491574
LSM14B	0.18421811479328473	0.04625108568386967	1414.1969696969697	1819.060975609756	260.5206997039518
TSPAN10	-1.4784800795045994	1.2391016519198526e-10	176.2020202020202	85.1829268292683	260.51117683715387
TMEM48	0.8775136338008731	6.432106348627848e-22	296.85353535353534	627.1768292682926	260.49302451471675
MYST2	0.25587869248838363	0.0016980129973982443	1017.7878787878788	1377.439024390244	260.4302316547679
MMGT1	0.4135627052583035	1.5674327663334441e-06	629.6666666666666	941.2073170731708	260.4066500776451
PLCG1	0.16923481020006512	0.13075916291217618	1538.378787878788	1954.5121951219512	260.34724218247294
UCK2	0.3799157942884781	0.00014038327943397244	685.1767676767677	1048.0670731707316	260.30947591993123
STAT6	0.050638656933327704	0.5970727549083572	5139.035353535353	6043.256097560976	260.2338482359192
TRIM14	0.1721692450859345	0.059450640373989144	1511.388888888889	1867.4024390243903	260.21468403126937
KIFAP3	0.2222490485486182	0.011385026057342632	1170.6010101010102	1535.9146341463415	260.1649607250009
NBPF1	0.5586230667324347	3.666790592114587e-07	465.4191919191919	765.310975609756	259.9938963060306
CSTF2T	0.2538483111285437	0.0021508782636091104	1023.429292929293	1386.6158536585365	259.79579756958066
DGKZ	0.30158478505886704	0.00013989961080739332	861.4242424242424	1190.1036585365853	259.79244499601253
PKIB	1.3664774578174799	7.056737613287295e-10	189.92424242424244	606.4939024390244	259.5271959657896
PTP4A3	-0.2188768428791157	0.23288029384454573	1185.388888888889	1137.7987804878048	259.45417758398287
MTHFD1L	0.6754707902492353	3.631150983780867e-08	384.1010101010101	704.0121951219512	259.4490128284588
COG1	0.22809404509300413	0.0011776230721494555	1136.9646464646464	1512.469512195122	259.33486533985854
DPF2	0.25813752520858496	0.00048044063025050646	1004.60101010101	1380.4451219512196	259.3252185695194
ROCK2	0.27710414958261453	0.07999598850398895	935.6969696969697	1283.371951219512	259.2855130549082
IARS2	-0.041123266055237265	0.6583716262862639	6303.858585858586	6913.219512195122	259.23525380085437
NEK2	0.9575567780266887	2.9930596992063553e-09	270.7121212121212	616.719512195122	259.2222265606492
PQLC2	0.3052054052972412	0.00036268834994670075	849.3181818181819	1216.9512195121952	259.2164999081342
SETDB1	0.16334641309280037	0.07693788046382674	1586.5252525252524	2032.2865853658536	259.1532092811493
LIMCH1	0.48219080707074696	0.010600562058135456	537.4444444444445	873.060975609756	259.1507704223559
JMJD4	-0.17105326995913828	0.033910108509011244	1514.2424242424242	1537.3536585365853	259.0161181775194
SCMH1	0.440669120662061	7.275567935966117e-06	587.7525252525253	919.030487804878	259.0043884699361
MAPKAPK3	0.203806396017832	0.011755495940219685	1270.5959595959596	1678.0121951219512	258.9555833200714
C3orf39	0.4856463795705003	2.149412621746142e-10	533.1868686868687	846.170731707317	258.9402724123095
PELI1	0.36606277554982	0.0044479959137941226	707.3232323232323	1038.9329268292684	258.92470563511256
RPL13A	-0.009676586788607017	0.9347866162021659	26756.0202020202	29630.323170731706	258.90695160257116
FAHD2A	-0.15543300378898112	0.06975362138248578	1665.7121212121212	1673.9024390243903	258.9066384477154
TCF12	0.20849367456828435	0.04780257679509435	1241.4141414141413	1634.371951219512	258.82699600446614
FBXO6	0.3341250774645084	0.0004269734190681324	774.6060606060606	1099.841463414634	258.81531000447774
UPP1	0.4671729977102261	2.8166225520484876e-05	553.6060606060606	870.4512195121952	258.62980288388246
RIT1	0.4660722503255756	1.3807928054518533e-07	554.7020202020202	889.5	258.5312188156984
BCAS4	0.4441306695783958	0.00024022254359012105	582.1060606060606	909.5182926829268	258.53115446261194
SIRT5	-0.1769790361740555	0.029684145568352863	1459.9444444444443	1468.9939024390244	258.37956064544466
POLR2J	0.10429252861166943	0.20924339031454278	2476.60101010101	3008.451219512195	258.290981705649
LOXL1	1.1733166038022573	6.046867417696949e-07	220.03535353535352	588.6280487804878	258.17113372653
HGSNAT	-0.09329291675588912	0.3972309312751677	2765.0151515151515	2948.329268292683	257.95632835907514
IL17RB	0.11539074668954495	0.44621920255101394	2235.277777777778	2752.5	257.9303718363245
GLE1	0.2161705744916224	0.002562830110027943	1192.5959595959596	1576.378048780488	257.80415372224627
JMJD1C	0.1815000365262281	0.08655483494683994	1420.141414141414	1794.7743902439024	257.7557185390759
MYD88	0.13167254138181916	0.1033498747212043	1957.459595959596	2413.8963414634145	257.74367965222893
IFNAR2	0.372041004741553	1.6244826107899058e-07	692.4343434343434	1019.3048780487804	257.6139688488707
GATA4	0.19076427881489882	0.09078325883086721	1349.3535353535353	1739.0	257.4084540380513
DNAJB4	0.6170667459743997	6.224675587559371e-07	416.95454545454544	735.780487804878	257.2887845828713
SMYD5	0.2715248531232813	0.001552832250764375	947.5050505050505	1325.6463414634147	257.27116967195104
RNMTL1	-0.31070643969634015	5.366054675193573e-05	827.560606060606	739.530487804878	257.12840954203637
HCCS	0.32697664693648704	3.5196545442417586e-07	786.3737373737374	1116.7987804878048	257.12584788537833
MUM1	0.17724400281932334	0.02338818423073587	1450.5858585858587	1827.1158536585365	257.1076440088625
ALPK2	0.5521578012066438	0.011881944039322696	465.54040404040404	849.1524390243902	257.05176586780203
TMEM57	0.11674410107341224	0.07281004721003674	2201.777777777778	2678.75	257.0445674300819
COMMD2	0.3091806468428135	0.0001123955938409707	831.3232323232323	1203.0731707317073	257.0290547051555
CCNF	0.9610390136812803	1.449730314372671e-14	267.3939393939394	603.0731707317074	256.97600777950356
DOPEY2	0.23770763101522818	0.06633880068913481	1080.979797979798	1425.2865853658536	256.9571469530977
GOPC	0.2883608983982819	0.0003508958218173396	891.040404040404	1236.5121951219512	256.941211418259
TBL2	0.1738470242475202	0.012817952123835918	1477.8434343434344	1894.530487804878	256.9186833643416
CCPG1	0.08382425925915689	0.3856267575553862	3064.929292929293	3708.567073170732	256.91542766148945
COCH	0.7558016642911453	0.004214958354165737	339.8888888888889	645.1524390243902	256.8885878962904
OBSCN	-0.48599936131393007	0.07143911146013074	528.3484848484849	416.9573170731707	256.7770261875463
ACP5	0.13188312560185816	0.4969375251127633	1946.3131313131314	2400.060975609756	256.68585915751555
FRYL	0.3496352361180058	8.742865519938545e-05	733.8080808080808	1052.8902439024391	256.565161598634
C16orf72	0.18304325970045726	0.002909429409614391	1401.4949494949494	1799.189024390244	256.53420400928326
SFXN3	0.47114879041556396	0.0010424013021701813	544.3383838383838	872.170731707317	256.4643711222175
RNF141	0.25126223696764594	0.0004273340515626389	1020.5909090909091	1391.621951219512	256.4359548470252
POLE4	0.28790037187469275	0.0018586259056384846	890.6212121212121	1220.2682926829268	256.41017816918657
SAFB2	0.11922467440298905	0.07631961177854255	2150.2373737373737	2628.256097560976	256.36135077297666
TMEM115	0.10985031965422046	0.07140938248213805	2333.6666666666665	2888.8048780487807	256.3540292997325
C1orf57	-0.16761330366911714	0.060297800968131046	1528.7474747474748	1551.689024390244	256.2384147182445
C1orf174	0.4347617726145894	2.8981154622471277e-10	589.0353535353536	904.2560975609756	256.0900544356917
DAPK3	0.17047088644650873	0.033163530084062004	1501.6616161616162	1882.0060975609756	255.98958684976765
ZNF323	0.5408278169927379	0.0005103447594121367	473.06060606060606	758.3780487804878	255.8443348810191
PPIL1	0.23501078415017548	0.0054431058791711085	1088.4040404040404	1459.871951219512	255.78668700757282
LOC145837	0.6699774757564332	0.003913647517874392	381.62626262626264	691.3841463414634	255.6810001167051
CSTF2	0.8348045590622686	1.1353726906912686e-20	306.27272727272725	626.109756097561	255.67786904370752
MRPL32	-0.1492450909096014	0.004272344622270367	1712.6565656565656	1761.4939024390244	255.60558483833984
HNF4G	0.5367165102450361	2.6801546815881813e-05	475.97474747474746	780.0487804878048	255.46350542940877
TROAP	0.9070396501306289	1.9745340216903023e-07	281.47474747474746	632.109756097561	255.30875647010205
EBF4	-0.5808938869556339	0.003286560648080787	439.47474747474746	316.6951219512195	255.28819427945172
YTHDF3	0.08962698891773759	0.26251551333651846	2846.1414141414143	3452.0426829268295	255.09108498356653
SULT1C2	0.4711448210082359	0.07503370352228952	541.3838383838383	861.640243902439	255.07019163210524
SNX5	0.09611659640116775	0.19764949909992294	2653.681818181818	3243.768292682927	255.06286429529882
CAMSAP1L1	0.27698284569321946	0.012324213791239129	920.6717171717172	1273.3597560975609	255.01027217148513
RBMXL1	0.4542860128086958	2.003393032355892e-08	560.959595959596	885.0121951219512	254.83609819526183
RFFL	0.10543889746693944	0.2817893340064426	2415.656565656566	2959.298780487805	254.7041649416017
CCDC3	-0.39930817967614646	0.010614007887948047	637.459595959596	531.969512195122	254.54283087971805
NEK4	0.3700072074055235	0.0003241904320480135	687.7979797979798	1008.8170731707318	254.4902097642112
ARHGEF11	0.1109702731185419	0.30684374160355005	2291.6060606060605	2789.932926829268	254.30015042556045
CAMK2B	-1.197726032236031	1.580041751278805e-05	212.23737373737373	101.8170731707317	254.20222753866025
SAMHD1	0.30558213881093577	0.02838007289031062	831.4747474747475	1143.5426829268292	254.08383170061603
TBK1	0.29630155211631576	8.687443434882556e-06	857.0909090909091	1200.1036585365853	253.95736666842046
AURKAIP1	0.05911066725146566	0.5196930718000382	4293.621212121212	5056.262195121952	253.7988147735316
ISG20L2	0.28031781743027806	0.0021221041142767375	905.3585858585859	1239.5853658536585	253.78814277964182
NXF1	0.11298822756069446	0.09018835673924103	2245.7373737373737	2724.0548780487807	253.7418854253947
RPL7L1	0.1862150947579492	0.015845149549466454	1361.959595959596	1764.969512195122	253.6174352181144
ERGIC2	0.2810650386281628	0.00010374330376832472	902.3383838383838	1242.8048780487804	253.61577270920932
VAV2	0.0745702782313418	0.3872748089185842	3400.8232323232323	4069.25	253.6003346499546
CCDC93	0.315331834369293	0.0007434202563264562	804.0252525252525	1134.8536585365853	253.53475775802193
EVC	-0.4012496774225268	0.10488600772065161	631.8333333333334	544.8048780487804	253.52292118479988
UBE3B	0.16011740177972636	0.02597570920438046	1581.959595959596	1995.9024390243903	253.29926022555622
DCK	0.5878481883003971	5.265661773590761e-08	430.8181818181818	735.7134146341464	253.25568766868926
KLC1	0.22095528063713077	0.0046072435611991215	1146.1010101010102	1512.091463414634	253.23707032536774
MAD2L1	1.0756577902958004	1.3707440830865433e-16	235.3181818181818	583.2743902439024	253.12183547097086
PMPCB	-0.07981306521616438	0.2154345263749939	3169.2929292929293	3406.432926829268	252.95098325478523
UBA3	0.28849979758814526	1.2558544397959843e-05	876.6969696969697	1223.2743902439024	252.9268983037161
APRT	0.06196754366327748	0.5247179069834778	4080.09595959596	4817.524390243902	252.83352452662467
NINJ1	-0.07076003247697012	0.37290909140875717	3573.0555555555557	3954.7073170731705	252.82952715312962
DLG1	0.16966238083314925	0.04420897077989934	1490.1868686868686	1918.8231707317073	252.82865202770967
ARV1	-0.260931312697356	0.0007905464034912541	968.6717171717172	924.7865853658536	252.75678273441812
SLC30A1	0.24445549594017732	0.06150173552923498	1033.520202020202	1376.5	252.64969354904076
DCTN5	0.24234428978739297	0.002758451873006511	1042.510101010101	1404.1829268292684	252.64637002547622
TYW3	0.47524938243597925	1.6466563624552566e-10	531.5909090909091	842.1829268292682	252.63825125403534
RHBDL3	-1.60767455446524	4.954792467343911e-07	157.1161616161616	59.65243902439025	252.59165512555126
DUSP10	0.18879840887274457	0.09199749172839866	1337.6313131313132	1671.0792682926829	252.54266357755188
CDK19	0.42865842350665817	0.00016994459754681931	588.959595959596	901.5243902439024	252.46249191315877
VSIG4	0.981952898637467	1.9907244693904686e-08	257.0050505050505	592.329268292683	252.36685430790297
SFXN4	-0.1956236199356085	0.010217139348208781	1289.3080808080808	1308.5121951219512	252.21911397990883
STX3	0.41595546188587906	0.00163975036352356	606.2929292929293	983.170731707317	252.19085544218302
PRMT6	0.8218793054623189	6.431969006007057e-09	306.8131313131313	640.4756097560976	252.1633632703556
HINT3	0.20195472891803506	0.006374531132711149	1247.9747474747476	1623.4207317073171	252.0344018228159
CCDC21	0.7684267834368216	3.6233879282238314e-13	327.95454545454544	635.5731707317074	252.00905647712125
FCF1	0.3288511037322406	5.400300449370773e-06	766.2626262626262	1075.6646341463415	251.98631039523
TMEM175	-0.20699213764643365	0.005418937273738428	1217.2171717171718	1192.5853658536585	251.95438435368348
NLRP1	0.8217055248304641	2.1669166459719837e-08	306.6161616161616	624.280487804878	251.9481940023105
HPCAL1	0.13943981126937893	0.04097330709347243	1806.6565656565656	2277.3353658536585	251.9198505437358
SEH1L	0.21243623975303366	0.0015629543964554371	1185.7727272727273	1568.8170731707316	251.90109938351767
NAE1	0.26131768119210175	0.00017424832996916622	963.1565656565657	1333.469512195122	251.68984036232206
SLC44A2	-0.13295940438907533	0.37638147359967883	1892.560606060606	1977.4512195121952	251.6337309520456
STARD7	0.04671652390424967	0.5010933849737317	5386.267676767677	6321.969512195122	251.6277026764045
MOBKL2A	0.28909486797644346	0.001263675394056761	870.1363636363636	1211.0792682926829	251.55195716695715
FXN	-0.3819872012052356	2.7363982328405588e-06	658.1464646464647	569.560975609756	251.40352601342357
TMEM164	0.5801600044882339	9.036808176292408e-07	432.85353535353534	730.719512195122	251.12430901345496
SDHB	0.05606452708079658	0.4909627278120249	4479.146464646465	5267.609756097561	251.12122826602598
FKBP15	0.22452169052773047	0.003177787498878401	1118.3989898989898	1474.8963414634147	251.10483189662736
CDK2AP2	-0.07231956976480691	0.3967233095485163	3471.742424242424	3783.9573170731705	251.07491845543987
OTUD4	0.25613803542099883	0.008546493433033608	979.6868686868687	1315.0243902439024	250.9350698732046
CYTH1	0.1173479758918994	0.08715051408531387	2138.318181818182	2607.518292682927	250.92731044921015
PRR15L	-0.622415742474466	0.02761875291704332	403.0858585858586	295.2743902439024	250.88698395267477
PDPR	0.5590639511382639	9.689973606758608e-06	448.75252525252523	735.8414634146342	250.8813598509503
ALPK3	0.3298859580814796	0.09015284686312998	760.4949494949495	1103.3475609756097	250.87660503026785
HMGN3	0.14505300849416441	0.13308042105889448	1729.1868686868686	2189.9756097560976	250.82375755163392
TDRKH	0.6093462059207595	1.5852651673610667e-07	411.4949494949495	711.4817073170732	250.74288623030202
TRIP10	0.32090736090400995	0.006048377886635373	781.3434343434343	1119.2743902439024	250.73885947482708
PREPL	0.1758796472995828	0.058399550200243386	1425.4848484848485	1848.371951219512	250.7137723824144
ZSCAN18	-0.24288464591242612	0.18916823494762913	1031.020202020202	986.7073170731708	250.41897669623484
EFHD1	0.3188184062421529	0.12427111855386569	785.439393939394	1082.2621951219512	250.4125357755601
FAM104A	0.281689112332714	2.060517836663455e-05	888.9090909090909	1237.0853658536585	250.39601276266157
RPAP3	0.401750930525626	1.7500065716553474e-10	622.6919191919192	934.1585365853658	250.16705796614144
NDOR1	0.28335663872597117	0.002518618174725541	882.5909090909091	1254.0670731707316	250.08799337009918
BPNT1	0.19473469183545078	0.0076344986779853545	1283.7323232323233	1644.8841463414635	249.98721836385377
HJURP	0.9246211197289038	1.4090517804372024e-08	270.3636363636364	614.1524390243902	249.98392818852363
OCIAD2	0.11310590332128789	0.4173937078951171	2210.0050505050503	2732.939024390244	249.9646175819822
DTX2	0.4282349316250197	2.997845114576946e-09	583.6363636363636	880.0121951219512	249.93347827569332
SPTLC1	0.22792878574346037	0.011075868293772117	1096.2828282828282	1453.0182926829268	249.8744138819115
DHFR	0.3477160457549056	0.0013268653566700876	718.6060606060606	1057.6646341463415	249.87085784944946
RFNG	0.08288262671103028	0.33814452018169605	3014.161616161616	3644.2804878048782	249.82163207903895
EMP2	-0.06696764030837253	0.5296499943674106	3728.7676767676767	4123.914634146341	249.70677257126366
TSPAN17	0.15538916671969805	0.051038249908265665	1606.4343434343434	2007.8048780487804	249.62249401616785
ANKHD1	0.08523026451898708	0.2589361594475408	2928.681818181818	3530.1158536585367	249.61232605558436
GTF3C3	0.4447867595860729	1.1939625637050658e-07	560.9444444444445	876.1829268292682	249.50066175225433
MALAT1	0.12688191909061775	0.30342251435455564	1966.2070707070707	2458.378048780488	249.47612646085506
MCC	0.531902007028858	0.0007060394843857054	468.6969696969697	750.7317073170732	249.30085887016205
WIPI1	0.2842482609540197	0.011093619745802698	877.0353535353536	1211.4329268292684	249.29577403761814
MKKS	0.09284447273339964	0.3316964932008248	2683.949494949495	3292.9024390243903	249.18987570166016
CDHR2	-0.17949155926953184	0.6111006953312564	1387.8838383838383	1320.780487804878	249.11343423649805
